,crdc_id,year,ncessch,leaid,fips,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel,instructional_aides_fte,support_fte,administration_fte
55,450072001007,2013,450072001007,4500720,45,1542733,2105074.360,1624251,,,,209438.000,,,
56,450072001189,2013,450072001189,4500720,45,1940432,2548377.490,2022464,,,,193587.000,,,
57,450072001193,2013,450072001193,4500720,45,1289968,1767262.250,1351176,,,,147455.000,,,
58,450072001194,2013,450072001194,4500720,45,1216361,1747575.100,1240760,,,,183096.000,,,
59,450072001196,2013,450072001196,4500720,45,1038011,1554697.790,1064990,,,,158296.000,,,
60,450072001197,2013,450072001197,4500720,45,2228956,2866078.050,2248466,,,,243742.000,,,
61,450072001198,2013,450072001198,4500720,45,2934385,4540194.460,3018073,,,,501087.000,,,
62,450072001199,2013,450072001199,4500720,45,606596,1020300.950,622751,,,,89777.000,,,
63,450072001200,2013,450072001200,4500720,45,1117934,1552902.200,1185924,,,,133382.000,,,
64,450072001201,2013,450072001201,4500720,45,1356497,1944507.020,1386229,,,,214322.000,,,
65,450072001202,2013,450072001202,4500720,45,3576644,4889120.500,3603930,,,,462911.000,,,
66,450072001321,2013,450072001321,4500720,45,719784,1151364.420,755780,,,,116358.000,,,
67,450072001323,2013,450072001323,4500720,45,1775163,2929616.840,1820773,,,,345695.000,,,
68,450072001390,2013,450072001390,4500720,45,1755090,2388681.690,1841128,,,,172508.000,,,
69,450072099999,2013,,,45,524172,1654371.730,629305,,,,221260.000,,,
70,450075000064,2013,450075000064,4500750,45,1413925,2187213.000,1507024,,,,644419.000,,,
71,450075001184,2013,450075001184,4500750,45,878327,1592870.000,947118,,,,378205.000,,,
72,450075001349,2013,450075001349,4500750,45,819338,1722316.000,1436153,,,,201853.000,,,
73,450075001415,2013,450075001415,4500750,45,634537,1198332.000,714168,,,,2437879.000,,,
74,450075099999,2013,,,45,156915,236135.000,226330,,,,95714.000,,,
75,450078000067,2013,450078000067,4500780,45,1493619,2234213.520,1860802,,,,40725.000,,,
76,450078000068,2013,450078000068,4500780,45,1258958,2010177.620,1718525,,,,63444.000,,,
77,450078000070,2013,450078000070,4500780,45,1098311,1791477.240,1444441,,,,49366.000,,,
78,450078000072,2013,450078000072,4500780,45,1206815,1923004.380,1569302,,,,48047.000,,,
79,450078000074,2013,450078000074,4500780,45,1886224,2946573.780,2405327,,,,98137.000,,,
80,450078000076,2013,450078000076,4500780,45,2209223,3327264.170,2629121,,,,68433.000,,,
81,450078000077,2013,450078000077,4500780,45,2772827,4250502.380,3416713,,,,85842.000,,,
82,450078000545,2013,450078000545,4500780,45,1039466,1810847.140,1412606,,,,48824.000,,,
83,450078000686,2013,450078000686,4500780,45,1136480,1810625.370,1389177,,,,47986.000,,,
84,450078001203,2013,450078001203,4500780,45,1904113,2696295.930,2154855,,,,95764.000,,,
85,450078001324,2013,450078001324,4500780,45,1294704,2214147.700,1824930,,,,55375.000,,,
86,450078001325,2013,450078001325,4500780,45,1266687,2091881.560,1669355,,,,44464.000,,,
87,450078001444,2013,450078001444,4500780,45,1455282,2107357.750,1679852,,,,74258.000,,,
88,450078001567,2013,450078001567,4500780,45,1589447,2108760.610,1657195,,,,101749.000,,,
89,450081000078,2013,450081000078,4500810,45,896769,1289012.950,954782,,,,183734.000,,,
90,450081000079,2013,450081000079,4500810,45,1210249,1720553.840,1423546,,,,213258.000,,,
91,450081000080,2013,450081000080,4500810,45,1098981,1586141.010,1234342,,,,201139.000,,,
92,450081000081,2013,450081000081,4500810,45,476201,730881.630,549349,,,,77115.000,,,
93,450081000084,2013,450081000084,4500810,45,2221424,3116743.580,2373345,,,,919647.000,,,
94,450081001204,2013,450081001204,4500810,45,1192075,1643679.990,1286754,,,,245965.000,,,
95,450081001205,2013,450081001205,4500810,45,1194094,1632490.040,1266121,,,,250672.000,,,
96,450084000086,2013,450084000086,4500840,45,1142177,1816384.000,1303862,,,,22138.000,,,
97,450084000087,2013,450084000087,4500840,45,1086752,1770842.000,1086752,,,,19965.000,,,
98,450084000088,2013,450084000088,4500840,45,1280896,2271915.000,1495882,,,,35115.000,,,
99,450084000089,2013,450084000089,4500840,45,1727940,3124572.000,1727940,,,,54398.000,,,
100,450084001506,2013,450084001506,4500840,45,998615,1560584.000,1069158,,,,24427.000,,,
101,450087000090,2013,450087000090,4500870,45,1231275,1917171.000,1345350,,,,185586.000,,,
102,450087000091,2013,450087000091,4500870,45,1089742,1898217.000,1213698,,,,215635.000,,,
103,450087000092,2013,450087000092,4500870,45,948293,1563094.000,1066690,,,,140624.000,,,
104,450087000094,2013,450087000094,4500870,45,2680096,4215636.000,2789442,,,,721417.000,,,
105,450087001326,2013,450087001326,4500870,45,1436220,2433317.000,1502696,,,,265499.000,,,
106,450087001492,2013,450087001492,4500870,45,1299607,2016086.000,1432865,,,,191589.000,,,
107,450090000096,2013,450090000096,4500900,45,1699307,2225843.800,1809864,,,,346855.000,,,
108,450090000097,2013,450090000097,4500900,45,2078615,2617782.040,2162697,,,,211735.000,,,
109,450090000099,2013,450090000099,4500900,45,928184,1155566.880,1019876,,,,126013.000,,,
110,450090000101,2013,450090000101,4500900,45,1324218,1733470.800,1448471,,,,179655.000,,,
111,450090000102,2013,450090000102,4500900,45,-2,-2.000,-2,,,,-2.000,,,
112,450090000103,2013,450090000103,4500900,45,915670,1159295.600,944460,,,,156959.000,,,
113,450090000106,2013,450090000106,4500900,45,1221963,1636977.060,1305188,,,,233971.000,,,
114,450090000107,2013,450090000107,4500900,45,1868316,2470857.400,1979045,,,,350859.000,,,
115,450090000108,2013,450090000108,4500900,45,4276268,5304831.200,4323063,,,,1387955.000,,,
116,450090000109,2013,450090000109,4500900,45,1970534,2475560.010,2000556,,,,434759.000,,,
117,450090000110,2013,450090000110,4500900,45,2233327,2824222.660,2265014,,,,555663.000,,,
118,450090000112,2013,450090000112,4500900,45,1234404,1589443.550,1234404,,,,278944.000,,,
119,450090000113,2013,450090000113,4500900,45,3641385,4690210.760,3691183,,,,1399076.000,,,
120,450090000687,2013,450090000687,4500900,45,1991426,2550156.000,2090653,,,,440999.000,,,
121,450090000690,2013,450090000690,4500900,45,1550103,2103373.000,1665174,,,,409950.000,,,
122,450090001206,2013,450090001206,4500900,45,1185438,1696790.000,1290512,,,,465090.000,,,
123,450090001515,2013,450090001515,4500900,45,-2,-2.000,-2,,,,-2.000,,,
124,450090001573,2013,450090001573,4500900,45,2155700,2634802.650,2185722,,,,289831.000,,,
125,450090001575,2013,450090001575,4500900,45,1812046,2388771.760,1825978,,,,313242.000,,,
126,450090001576,2013,450090001576,4500900,45,946484,1369530.000,1043118,,,,214127.000,,,
127,450090001602,2013,450090001602,4500900,45,89564,229177.000,89564,,,,118619.000,,,
128,450093000119,2013,450093000119,4500930,45,1495766,2054240.660,1588714,,,,1276706.000,,,
129,450093000120,2013,450093000120,4500930,45,737816,1204439.090,859700,,,,242315.000,,,
130,450093001609,2013,450093001609,4500930,45,1832990,2492991.030,2006249,,,,35201.000,,,
131,450096000122,2013,450096000122,4500960,45,935810,1656972.220,1198255,,,,54757.000,,,
132,450096000123,2013,450096000123,4500960,45,571800,1011890.140,601618,,,,112128.000,,,
133,450096001426,2013,450096001426,4500960,45,1165560,1546298.630,1194163,,,,111127.000,,,
134,450102000124,2013,450102000124,4501020,45,1594352,2041727.650,1594352,,,,245745.000,,,
135,450102000125,2013,450102000125,4501020,45,400185,570479.010,400185,,,,20179.000,,,
136,450102000126,2013,450102000126,4501020,45,1290249,1853097.180,1290249,,,,507042.000,,,
137,450105000128,2013,450105000128,4501050,45,1133231,1381163.000,1133231,,,,1.000,,,
138,450105000129,2013,450105000129,4501050,45,926357,1167447.000,926357,,,,1.000,,,
139,450105001327,2013,450105001327,4501050,45,663707,853080.000,663707,,,,1.000,,,
140,450108000130,2013,450108000130,4501080,45,1904676,3760489.000,3003244,,,,53791.000,,,
141,450108000131,2013,450108000131,4501080,45,1262740,1262740.370,1262740,,,,27706.000,,,
142,450108000132,2013,450108000132,4501080,45,2194741,2242167.980,2194741,,,,156790.000,,,
143,450108001163,2013,450108001163,4501080,45,1623399,1623399.020,1623399,,,,45081.000,,,
144,450110000152,2013,450110000152,4501100,45,1026786,1844417.730,1143066,,,,1110897.000,,,
145,450111000047,2013,450111000047,4501110,45,1294312,1554181.230,1391122,,,,100211.000,,,
146,450111000135,2013,450111000135,4501110,45,2000776,2702494.790,2148433,,,,155792.000,,,
147,450111000136,2013,450111000136,4501110,45,1573530,2311617.940,1740367,,,,115821.000,,,
148,450111000140,2013,450111000140,4501110,45,1146951,1803369.350,1224656,,,,103675.000,,,
149,450111000141,2013,450111000141,4501110,45,1417922,2001379.020,1509396,,,,118954.000,,,
150,450111000142,2013,450111000142,4501110,45,875497,1603510.810,947259,,,,71323.000,,,
151,450111000143,2013,450111000143,4501110,45,2220718,3167343.110,2401416,,,,178690.000,,,
152,450111000145,2013,450111000145,4501110,45,1403025,2147786.480,1566268,,,,104342.000,,,
153,450111000147,2013,450111000147,4501110,45,4092947,5793446.740,4310958,,,,518604.000,,,
154,450111000149,2013,450111000149,4501110,45,2430463,3805639.890,2602985,,,,383381.000,,,
155,450111000150,2013,450111000150,4501110,45,1785905,2854679.890,1885434,,,,387546.000,,,
156,450111000270,2013,450111000270,4501110,45,1577860,2204952.710,1696183,,,,124653.000,,,
157,450111000392,2013,450111000392,4501110,45,1366525,2140108.590,1494095,,,,131117.000,,,
158,450111000418,2013,450111000418,4501110,45,2019094,2928489.370,2212494,,,,253101.000,,,
159,450111000420,2013,450111000420,4501110,45,2699751,3842143.220,2821694,,,,363515.000,,,
160,450111000422,2013,450111000422,4501110,45,1137296,1949106.430,1197160,,,,296819.000,,,
161,450111000547,2013,450111000547,4501110,45,1903030,2930201.860,1982730,,,,418487.000,,,
162,450111000819,2013,450111000819,4501110,45,1989190,2708630.570,2132264,,,,154876.000,,,
163,450111000941,2013,450111000941,4501110,45,1095981,2067399.210,1413964,,,,87610.000,,,
164,450111000942,2013,450111000942,4501110,45,2738458,3474107.460,2793533,,,,207873.000,,,
165,450111000943,2013,450111000943,4501110,45,3120633,4002569.360,3212686,,,,205556.000,,,
166,450111001165,2013,450111001165,4501110,45,3344505,4873808.860,3571101,,,,426183.000,,,
167,450111001350,2013,450111001350,4501110,45,3437940,4802382.600,3605902,,,,461063.000,,,
168,450111001360,2013,450111001360,4501110,45,1945202,3036358.200,2008802,,,,356944.000,,,
169,450111001361,2013,450111001361,4501110,45,2801590,3886564.370,2898895,,,,515915.000,,,
170,450111001530,2013,450111001530,4501110,45,1610698,3524613.930,2606291,,,,1186030.000,,,
171,450111001538,2013,450111001538,4501110,45,2332465,3101136.210,2489687,,,,167637.000,,,
172,450111001549,2013,450111001549,4501110,45,2069915,2760364.690,2241331,,,,165960.000,,,
173,450111001550,2013,450111001550,4501110,45,1409350,2337806.040,1545771,,,,492640.000,,,
174,450111001552,2013,450111001552,4501110,45,2894171,4048262.750,3018802,,,,497439.000,,,
175,450117000003,2013,450117000003,4501170,45,1674884,1836908.000,1674884,,,,32201.000,,,
176,450117000035,2013,450117000035,4501170,45,2359549,3405814.840,2653013,,,,275840.000,,,
177,450117000082,2013,450117000082,4501170,45,1231696,159442504.100,1370908,,,,69568.000,,,
178,450117000154,2013,450117000154,4501170,45,1541002,2712103.520,1727293,,,,146569.000,,,
179,450117000155,2013,450117000155,4501170,45,2136834,2958064.410,2818837,,,,1435.000,,,
180,450117000156,2013,450117000156,4501170,45,568800,1678695.870,1226038,,,,10898105.000,,,
181,450117000157,2013,450117000157,4501170,45,1151359,11867016.290,1343953,,,,25668.000,,,
182,450117000158,2013,450117000158,4501170,45,2596769,3132754.800,2869912,,,,187262.000,,,
183,450117000160,2013,450117000160,4501170,45,2454315,3628753.630,2635465,,,,358351.000,,,
184,450117000161,2013,450117000161,4501170,45,582914,1448442.350,716241,,,,41943.000,,,
185,450117000162,2013,450117000162,4501170,45,2044785,2802747.010,2280434,,,,215838.000,,,
186,450117000165,2013,450117000165,4501170,45,1199031,1255061.920,1199031,,,,77979.000,,,
187,450117000166,2013,450117000166,4501170,45,2312730,3264296.120,2876586,,,,176005.000,,,
188,450117000167,2013,450117000167,4501170,45,1317385,2000192.820,1495511,,,,192521.000,,,
189,450117000169,2013,450117000169,4501170,45,2211026,2985221.200,2264462,,,,126461.000,,,
190,450117000171,2013,450117000171,4501170,45,2427933,3402030.870,2524493,,,,427995.000,,,
191,450117000172,2013,450117000172,4501170,45,797371,1508601.490,923624,,,,165853.000,,,
192,450117000173,2013,450117000173,4501170,45,1998796,2560505.120,2057599,,,,47573.000,,,
193,450117000174,2013,450117000174,4501170,45,4002791,5678869.630,4165840,,,,566864.000,,,
194,450117000176,2013,450117000176,4501170,45,1490648,2349422.300,1655204,,,,160701.000,,,
195,450117000177,2013,450117000177,4501170,45,6349476,6489043.660,6349476,,,,272675.000,,,
196,450117000178,2013,450117000178,4501170,45,2635465,3656294.130,3647842,,,,358351.000,,,
197,450117000423,2013,450117000423,4501170,45,3037189,3722443.000,3037189,,,,82950.000,,,
198,450117000704,2013,450117000704,4501170,45,1884039,2581944.510,2097184,,,,223755.000,,,
199,450117000822,2013,450117000822,4501170,45,2438357,3328604.500,2709114,,,,55394.000,,,
200,450117001158,2013,450117001158,4501170,45,1224728,1836014.080,1261373,,,,115354.000,,,
201,450117001159,2013,450117001159,4501170,45,1137608,1502674.000,1188723,,,,45441.000,,,
202,450117001161,2013,450117001161,4501170,45,1314340,1982259.000,1439047,,,,123911.000,,,
203,450117001166,2013,450117001166,4501170,45,2108370,2906945.150,2220140,,,,281308.000,,,
204,450117001207,2013,450117001207,4501170,45,2674917,3528741.320,2793806,,,,353568.000,,,
205,450117001208,2013,450117001208,4501170,45,979240,1606464.970,1080659,,,,160974.000,,,
206,450117001209,2013,450117001209,4501170,45,1621674,5281578.020,2031210,,,,243889.000,,,
207,450117001210,2013,450117001210,4501170,45,2726425,3291708.000,2726425,,,,217961.000,,,
208,450117001351,2013,450117001351,4501170,45,5420475,13516892.000,11003122,,,,592004.000,,,
209,450117001403,2013,450117001403,4501170,45,1681318,2172932.000,1757759,,,,52929.000,,,
210,450117001472,2013,450117001472,4501170,45,3199066,4258101.150,3358215,,,,463081.000,,,
211,450117001523,2013,450117001523,4501170,45,3878015,5634896.420,4007139,,,,507590.000,,,
212,450117001537,2013,450117001537,4501170,45,1942995,2816134.100,2209354,,,,136940.000,,,
213,450117001556,2013,450117001556,4501170,45,193928,410196.520,212310,,,,124035.000,,,
214,450117001608,2013,450117001608,4501170,45,1598942,2203296.400,1662708,,,,219868.000,,,
215,450117099997,2013,,,45,367933,899464.000,537092,,,,174847.000,,,
216,450125000187,2013,450125000187,4501250,45,1225984,2196700.000,1304758,,,,634632.000,,,
217,450125000424,2013,450125000424,4501250,45,1732097,2599616.000,1935440,,,,202934.000,,,
218,450125001532,2013,450125001532,4501250,45,2000024,3038622.000,2317223,,,,250024.000,,,
219,450144000083,2013,450144000083,4501440,45,3444567,4494367.240,3556056,,,,1863543.000,,,
220,450144000168,2013,450144000168,4501440,45,2142474,2856624.110,2168745,,,,1264023.000,,,
221,450144000197,2013,450144000197,4501440,45,1122176,1670307.070,1288423,,,,592291.000,,,
222,450144000199,2013,450144000199,4501440,45,1697776,2321654.450,1915919,,,,497253.000,,,
223,450144000200,2013,450144000200,4501440,45,1602805,2287132.290,1795790,,,,710216.000,,,
224,450144000201,2013,450144000201,4501440,45,489197,757149.340,520083,,,,311929.000,,,
225,450144000202,2013,450144000202,4501440,45,1021126,1504603.460,1104157,,,,580032.000,,,
226,450144000204,2013,450144000204,4501440,45,1566340,2253620.920,1764875,,,,520950.000,,,
227,450144000205,2013,450144000205,4501440,45,614273,946946.920,710892,,,,398371.000,,,
228,450144000206,2013,450144000206,4501440,45,1264142,1737443.010,1397118,,,,512646.000,,,
229,450144000207,2013,450144000207,4501440,45,1798989,2419472.280,2026937,,,,767029.000,,,
230,450144000208,2013,450144000208,4501440,45,959108,1352485.380,1069910,,,,476702.000,,,
231,450144000210,2013,450144000210,4501440,45,1074709,1565168.570,1187286,,,,645714.000,,,
232,450144000211,2013,450144000211,4501440,45,1143288,1746318.580,1359508,,,,651484.000,,,
233,450144000212,2013,450144000212,4501440,45,796996,1208733.460,883062,,,,401022.000,,,
234,450144000213,2013,450144000213,4501440,45,1146673,1625683.020,1273263,,,,389356.000,,,
235,450144000214,2013,450144000214,4501440,45,2194127,2869628.750,2383025,,,,725093.000,,,
236,450144000215,2013,450144000215,4501440,45,1674945,2461523.860,1825277,,,,842032.000,,,
237,450144000216,2013,450144000216,4501440,45,1533195,2121609.670,1702416,,,,472555.000,,,
238,450144000218,2013,450144000218,4501440,45,777667,1284929.030,957139,,,,467171.000,,,
239,450144000219,2013,450144000219,4501440,45,1368076,1937712.110,1518024,,,,875239.000,,,
240,450144000220,2013,450144000220,4501440,45,1319000,1840111.960,1468023,,,,665779.000,,,
241,450144000222,2013,450144000222,4501440,45,1014591,1673140.760,1336456,,,,457842.000,,,
242,450144000224,2013,450144000224,4501440,45,874393,1313082.440,1011473,,,,342471.000,,,
243,450144000225,2013,450144000225,4501440,45,362656,645768.880,448673,,,,303992.000,,,
244,450144000226,2013,450144000226,4501440,45,1748669,2512369.700,1967126,,,,889543.000,,,
245,450144000227,2013,450144000227,4501440,45,1407677,1961585.720,1591227,,,,594473.000,,,
246,450144000228,2013,450144000228,4501440,45,852418,1553064.600,1194433,,,,630007.000,,,
247,450144000229,2013,450144000229,4501440,45,1443447,2077861.810,1610537,,,,577246.000,,,
248,450144000230,2013,450144000230,4501440,45,1900817,2634016.950,2102759,,,,631306.000,,,
249,450144000231,2013,450144000231,4501440,45,1087474,1555031.180,1206723,,,,443023.000,,,
250,450144000232,2013,450144000232,4501440,45,1979035,2644991.700,2149310,,,,618284.000,,,
251,450144000233,2013,450144000233,4501440,45,878140,1238580.080,989008,,,,391586.000,,,
252,450144000234,2013,450144000234,4501440,45,1399519,1773707.670,1468641,,,,520857.000,,,
253,450144000236,2013,450144000236,4501440,45,1715765,2314206.150,1906181,,,,689948.000,,,
254,450144000240,2013,450144000240,4501440,45,973131,1336550.360,1077066,,,,599786.000,,,
255,450144000249,2013,450144000249,4501440,45,1473673,2098246.590,1537952,,,,954865.000,,,
256,450144000250,2013,450144000250,4501440,45,1281213,2296347.030,1352563,,,,1115578.000,,,
257,450144000251,2013,450144000251,4501440,45,1377202,2295299.510,1442765,,,,1463424.000,,,
258,450144000257,2013,450144000257,4501440,45,2362843,3228265.540,2400521,,,,1286564.000,,,
259,450144000259,2013,450144000259,4501440,45,1186451,1856492.290,1233302,,,,778988.000,,,
260,450144000261,2013,450144000261,4501440,45,9550824,13206238.480,9777971,,,,4122110.000,,,
261,450144000264,2013,450144000264,4501440,45,1032875,1755595.200,1044380,,,,974454.000,,,
262,450144000265,2013,450144000265,4501440,45,2543559,3866040.420,2651224,,,,1994083.000,,,
263,450144000429,2013,450144000429,4501440,45,2892350,3508437.290,2942226,,,,1055015.000,,,
264,450144000430,2013,450144000430,4501440,45,3263307,4240355.950,3376908,,,,1317234.000,,,
265,450144000548,2013,450144000548,4501440,45,4569924,6407945.810,4712482,,,,2501977.000,,,
266,450144000706,2013,450144000706,4501440,45,856076,1322547.060,884062,,,,781680.000,,,
267,450144000707,2013,450144000707,4501440,45,833331,1274934.990,872207,,,,711846.000,,,
268,450144000830,2013,450144000830,4501440,45,1289922,1837494.160,1442927,,,,610225.000,,,
269,450144000836,2013,,,45,719708,966922.130,723633,,,,405768.000,,,
270,450144000838,2013,450144000838,4501440,45,-2,6107.710,6107,,,,1494570.000,,,
271,450144000856,2013,450144000856,4501440,45,621628,1405367.000,1111737,,,,164106.000,,,
272,450144000857,2013,450144000857,4501440,45,167498,345708.350,191320,,,,270219.000,,,
273,450144000944,2013,450144000944,4501440,45,3227754,4149132.600,3693048,,,,1107332.000,,,
274,450144001167,2013,450144001167,4501440,45,1958520,2575377.640,2143687,,,,673800.000,,,
275,450144001168,2013,450144001168,4501440,45,5738603,9022700.000,6148422,,,,3840728.000,,,
276,450144001211,2013,450144001211,4501440,45,1770566,2620854.240,1913565,,,,1073528.000,,,
277,450144001212,2013,450144001212,4501440,45,513760,902104.120,611431,,,,363339.000,,,
278,450144001214,2013,450144001214,4501440,45,1419119,1915189.610,1544969,,,,446215.000,,,
279,450144001215,2013,450144001215,4501440,45,1374067,1993016.000,1452870,,,,871318.000,,,
280,450144001216,2013,450144001216,4501440,45,949209,1390891.940,991233,,,,461229.000,,,
281,450144001217,2013,450144001217,4501440,45,1579923,2101350.760,1615355,,,,955869.000,,,
282,450144001218,2013,450144001218,4501440,45,2218181,2954645.440,2299999,,,,961589.000,,,
283,450144001328,2013,450144001328,4501440,45,1448980,2626901.140,1525774,,,,1591857.000,,,
284,450144001329,2013,450144001329,4501440,45,1529281,2053897.910,1664031,,,,722580.000,,,
285,450144001330,2013,450144001330,4501440,45,1689281,2628152.290,1878014,,,,1124337.000,,,
286,450144001352,2013,450144001352,4501440,45,591636,961619.620,697439,,,,526653.000,,,
287,450144001362,2013,450144001362,4501440,45,1303612,1817547.250,1348943,,,,607380.000,,,
288,450144001363,2013,450144001363,4501440,45,1761634,2311501.280,1878723,,,,780034.000,,,
289,450144001382,2013,450144001382,4501440,45,1497663,2053021.830,1558982,,,,700367.000,,,
290,450144001404,2013,450144001404,4501440,45,674026,979956.150,751489,,,,344276.000,,,
291,450144001438,2013,450144001438,4501440,45,1924636,2529795.490,2093125,,,,618028.000,,,
292,450144001457,2013,450144001457,4501440,45,2670046,3816370.000,3075750,,,,313810.000,,,
293,450144001505,2013,450144001505,4501440,45,-2,6107.710,6107,,,,4350924.000,,,
294,450144001533,2013,450144001533,4501440,45,980125,1598518.530,1056462,,,,765849.000,,,
295,450144001553,2013,450144001553,4501440,45,180997,428662.500,282182,,,,259279.000,,,
296,450144001560,2013,450144001560,4501440,45,-2,0.000,0,,,,720104.000,,,
297,450144001562,2013,450144001562,4501440,45,1284941,1789025.070,1397979,,,,622453.000,,,
298,450144001610,2013,450144001610,4501440,45,600066,1113948.190,862738,,,,466030.000,,,
299,450144001611,2013,450144001611,4501440,45,-2,1267223.880,939493,,,,470513.000,,,
300,450144099994,2013,,,45,692430,1334789.400,773213,,,,517376.000,,,
301,450144099995,2013,,,45,284320,484238.080,285248,,,,500898.000,,,
302,450144099997,2013,450144000215,4501440,45,-2,0.000,0,,,,0.000,,,
303,450150000269,2013,450150000269,4501500,45,593809,879607.800,641887,,,,31861.000,,,
304,450150000271,2013,450150000271,4501500,45,1166900,1706010.800,1233340,,,,68822.000,,,
305,450150000273,2013,450150000273,4501500,45,1022275,1435948.110,1144424,,,,27318.000,,,
306,450150000274,2013,450150000274,4501500,45,679295,991858.570,754149,,,,29008.000,,,
307,450150000275,2013,450150000275,4501500,45,655667,1023033.460,710248,,,,22727.000,,,
308,450150000276,2013,450150000276,4501500,45,720020,1039736.920,786793,,,,69889.000,,,
309,450150000278,2013,450150000278,4501500,45,813247,1232401.200,927891,,,,36086.000,,,
310,450150000282,2013,450150000282,4501500,45,792290,1267091.450,901350,,,,44663.000,,,
311,450150000283,2013,450150000283,4501500,45,1824178,2440979.360,1851953,,,,475784.000,,,
312,450150000284,2013,450150000284,4501500,45,1061589,1593425.150,1126017,,,,30394.000,,,
313,450150000285,2013,450150000285,4501500,45,4821907,6299476.550,5035497,,,,184953.000,,,
314,450150000286,2013,450150000286,4501500,45,1638281,2204208.670,1716852,,,,41415.000,,,
315,450150000287,2013,450150000287,4501500,45,980997,1322157.780,1084315,,,,47784.000,,,
316,450150000296,2013,450150000296,4501500,45,1419094,1882214.420,1556808,,,,68245.000,,,
317,450150000297,2013,450150000297,4501500,45,1183934,1610409.690,1327625,,,,67444.000,,,
318,450150000549,2013,450150000549,4501500,45,1632923,2417363.340,1730612,,,,142481.000,,,
319,450150000859,2013,450150000859,4501500,45,739229,1160748.070,882043,,,,50867.000,,,
320,450150001391,2013,450150001391,4501500,45,974638,1336672.800,1040180,,,,42112.000,,,
321,450150099999,2013,,,45,270075,520827.420,276313,,,,45012.000,,,
322,450153000036,2013,450153000036,4501530,45,1104778,1651552.000,1330285,,,,133869.000,,,
323,450153000291,2013,450153000291,4501530,45,1005512,1470145.000,1074065,,,,139409.000,,,
324,450153000292,2013,450153000292,4501530,45,1529362,2042993.000,1650076,,,,96392.000,,,
325,450153000298,2013,450153000298,4501530,45,2102773,2821922.000,2187670,,,,158390.000,,,
326,450153000299,2013,450153000299,4501530,45,1957334,2535288.000,2056719,,,,213244.000,,,
327,450153000300,2013,450153000300,4501530,45,1709317,2199157.000,1766618,,,,123052.000,,,
328,450153000301,2013,450153000301,4501530,45,1133035,1519377.000,1192136,,,,82934.000,,,
329,450153001020,2013,450153001020,4501530,45,1036656,1339542.200,1081349,,,,113011.000,,,
330,450153001171,2013,450153001171,4501530,45,1709317,2208316.000,1846490,,,,85516.000,,,
331,450153001172,2013,450153001172,4501530,45,1004553,1329655.000,1099944,,,,66834.000,,,
332,450153001225,2013,450153001225,4501530,45,928284,1258813.000,944256,,,,59451.000,,,
333,450156000170,2013,450156000170,4501560,45,1443047,1901926.880,1540388,,,,90401.000,,,
334,450156000303,2013,450156000303,4501560,45,1523815,2103876.530,1717308,,,,46642.000,,,
335,450156000305,2013,450156000305,4501560,45,1777960,2255321.960,1868581,,,,34536.000,,,
336,450156000306,2013,450156000306,4501560,45,918241,1264124.200,1013627,,,,37827.000,,,
337,450156000307,2013,450156000307,4501560,45,1130273,1594319.900,1281317,,,,23858.000,,,
338,450156000308,2013,450156000308,4501560,45,1093253,1426024.260,1150721,,,,23508.000,,,
339,450156000309,2013,450156000309,4501560,45,610791,852268.900,637559,,,,23512.000,,,
340,450156000310,2013,450156000310,4501560,45,748373,1073350.780,836877,,,,15784.000,,,
341,450156000314,2013,450156000314,4501560,45,2439230,3116024.920,2572476,,,,268667.000,,,
342,450156000315,2013,450156000315,4501560,45,1623406,1991888.170,1637667,,,,226678.000,,,
343,450156000316,2013,450156000316,4501560,45,1548316,1999106.550,1604009,,,,55917.000,,,
344,450156000317,2013,450156000317,4501560,45,1545906,1919363.690,1573976,,,,197548.000,,,
345,450156000318,2013,450156000318,4501560,45,2190622,2808784.700,2352151,,,,210386.000,,,
346,450156000319,2013,450156000319,4501560,45,1552978,2002400.100,1583893,,,,46875.000,,,
347,450156000870,2013,450156000870,4501560,45,908809,1237027.480,971437,,,,87328.000,,,
348,450156001173,2013,450156001173,4501560,45,1101917,1575862.980,1175187,,,,42964.000,,,
349,450156099999,2013,,,45,206668,309364.000,240137,,,,65490.000,,,
350,450174000188,2013,450174000188,4501740,45,249538,380009.760,323097,,,,52834.000,,,
351,450174000321,2013,450174000321,4501740,45,715022,1194287.910,918100,,,,254038.000,,,
352,450174000323,2013,450174000323,4501740,45,612821,1538631.100,1022158,,,,716325.000,,,
353,450174001494,2013,450174001494,4501740,45,699798,1438727.330,971986,,,,243750.000,,,
354,450177000325,2013,450177000325,4501770,45,1076992,1214840.400,1093906,,,,296907.000,,,
355,450177000326,2013,450177000326,4501770,45,1036924,1257308.000,1066683,,,,499564.000,,,
356,450177000327,2013,450177000327,4501770,45,1596585,1988760.110,1638421,,,,1954146.000,,,
357,450177000431,2013,450177000431,4501770,45,126000,191000.000,126000,,,,650.000,,,
358,450177000551,2013,450177000551,4501770,45,1501102,1898387.600,1729206,,,,351658.000,,,
359,450177001439,2013,450177001439,4501770,45,1283854,1767772.020,1380698,,,,498289.000,,,
360,450180000329,2013,450180000329,4501800,45,1498153,2225815.280,1758679,,,,325653.000,,,
