,crdc_id,ncessch,year,fips,leaid,race,sex,disability,lep,students_SAT_ACT
0,450000100063,450000100063,2015,45,4500001,1,1,99,99,0.0
1,450000100063,450000100063,2015,45,4500001,2,1,99,99,0.0
2,450000100063,450000100063,2015,45,4500001,3,1,99,99,0.0
3,450000100063,450000100063,2015,45,4500001,4,1,99,99,0.0
4,450000100063,450000100063,2015,45,4500001,5,1,99,99,0.0
5,450000100063,450000100063,2015,45,4500001,6,1,99,99,0.0
6,450000100063,450000100063,2015,45,4500001,7,1,99,99,0.0
7,450000100063,450000100063,2015,45,4500001,99,1,99,99,0.0
8,450000100063,450000100063,2015,45,4500001,1,2,99,99,0.0
9,450000100063,450000100063,2015,45,4500001,2,2,99,99,0.0
10,450000100063,450000100063,2015,45,4500001,3,2,99,99,0.0
11,450000100063,450000100063,2015,45,4500001,4,2,99,99,0.0
12,450000100063,450000100063,2015,45,4500001,5,2,99,99,0.0
13,450000100063,450000100063,2015,45,4500001,6,2,99,99,0.0
14,450000100063,450000100063,2015,45,4500001,7,2,99,99,0.0
15,450000100063,450000100063,2015,45,4500001,99,2,99,99,0.0
16,450000100063,450000100063,2015,45,4500001,1,99,99,99,0.0
17,450000100063,450000100063,2015,45,4500001,2,99,99,99,0.0
18,450000100063,450000100063,2015,45,4500001,3,99,99,99,0.0
19,450000100063,450000100063,2015,45,4500001,4,99,99,99,0.0
20,450000100063,450000100063,2015,45,4500001,5,99,99,99,0.0
21,450000100063,450000100063,2015,45,4500001,6,99,99,99,0.0
22,450000100063,450000100063,2015,45,4500001,7,99,99,99,0.0
23,450000100063,450000100063,2015,45,4500001,99,99,99,99,0.0
24,450000100148,450000100148,2015,45,4500001,1,1,99,99,0.0
25,450000100148,450000100148,2015,45,4500001,2,1,99,99,0.0
26,450000100148,450000100148,2015,45,4500001,3,1,99,99,0.0
27,450000100148,450000100148,2015,45,4500001,4,1,99,99,0.0
28,450000100148,450000100148,2015,45,4500001,5,1,99,99,0.0
29,450000100148,450000100148,2015,45,4500001,6,1,99,99,0.0
30,450000100148,450000100148,2015,45,4500001,7,1,99,99,0.0
31,450000100148,450000100148,2015,45,4500001,99,1,99,99,0.0
32,450000100148,450000100148,2015,45,4500001,1,2,99,99,0.0
33,450000100148,450000100148,2015,45,4500001,2,2,99,99,0.0
34,450000100148,450000100148,2015,45,4500001,3,2,99,99,0.0
35,450000100148,450000100148,2015,45,4500001,4,2,99,99,0.0
36,450000100148,450000100148,2015,45,4500001,5,2,99,99,0.0
37,450000100148,450000100148,2015,45,4500001,6,2,99,99,0.0
38,450000100148,450000100148,2015,45,4500001,7,2,99,99,0.0
39,450000100148,450000100148,2015,45,4500001,99,2,99,99,0.0
40,450000100148,450000100148,2015,45,4500001,1,99,99,99,0.0
41,450000100148,450000100148,2015,45,4500001,2,99,99,99,0.0
42,450000100148,450000100148,2015,45,4500001,3,99,99,99,0.0
43,450000100148,450000100148,2015,45,4500001,4,99,99,99,0.0
44,450000100148,450000100148,2015,45,4500001,5,99,99,99,0.0
45,450000100148,450000100148,2015,45,4500001,6,99,99,99,0.0
46,450000100148,450000100148,2015,45,4500001,7,99,99,99,0.0
47,450000100148,450000100148,2015,45,4500001,99,99,99,99,0.0
48,450000100238,450000100238,2015,45,4500001,1,1,99,99,0.0
49,450000100238,450000100238,2015,45,4500001,2,1,99,99,0.0
50,450000100238,450000100238,2015,45,4500001,3,1,99,99,0.0
51,450000100238,450000100238,2015,45,4500001,4,1,99,99,0.0
52,450000100238,450000100238,2015,45,4500001,5,1,99,99,0.0
53,450000100238,450000100238,2015,45,4500001,6,1,99,99,0.0
54,450000100238,450000100238,2015,45,4500001,7,1,99,99,0.0
55,450000100238,450000100238,2015,45,4500001,99,1,99,99,0.0
56,450000100238,450000100238,2015,45,4500001,1,2,99,99,0.0
57,450000100238,450000100238,2015,45,4500001,2,2,99,99,0.0
58,450000100238,450000100238,2015,45,4500001,3,2,99,99,0.0
59,450000100238,450000100238,2015,45,4500001,4,2,99,99,0.0
60,450000100238,450000100238,2015,45,4500001,5,2,99,99,0.0
61,450000100238,450000100238,2015,45,4500001,6,2,99,99,0.0
62,450000100238,450000100238,2015,45,4500001,7,2,99,99,0.0
63,450000100238,450000100238,2015,45,4500001,99,2,99,99,0.0
64,450000100238,450000100238,2015,45,4500001,1,99,99,99,0.0
65,450000100238,450000100238,2015,45,4500001,2,99,99,99,0.0
66,450000100238,450000100238,2015,45,4500001,3,99,99,99,0.0
67,450000100238,450000100238,2015,45,4500001,4,99,99,99,0.0
68,450000100238,450000100238,2015,45,4500001,5,99,99,99,0.0
69,450000100238,450000100238,2015,45,4500001,6,99,99,99,0.0
70,450000100238,450000100238,2015,45,4500001,7,99,99,99,0.0
71,450000100238,450000100238,2015,45,4500001,99,99,99,99,0.0
72,450000100255,450000100255,2015,45,4500001,1,1,99,99,0.0
73,450000100255,450000100255,2015,45,4500001,2,1,99,99,0.0
74,450000100255,450000100255,2015,45,4500001,3,1,99,99,0.0
75,450000100255,450000100255,2015,45,4500001,4,1,99,99,0.0
76,450000100255,450000100255,2015,45,4500001,5,1,99,99,0.0
77,450000100255,450000100255,2015,45,4500001,6,1,99,99,0.0
78,450000100255,450000100255,2015,45,4500001,7,1,99,99,0.0
79,450000100255,450000100255,2015,45,4500001,99,1,99,99,0.0
80,450000100255,450000100255,2015,45,4500001,1,2,99,99,0.0
81,450000100255,450000100255,2015,45,4500001,2,2,99,99,0.0
82,450000100255,450000100255,2015,45,4500001,3,2,99,99,0.0
83,450000100255,450000100255,2015,45,4500001,4,2,99,99,0.0
84,450000100255,450000100255,2015,45,4500001,5,2,99,99,0.0
85,450000100255,450000100255,2015,45,4500001,6,2,99,99,0.0
86,450000100255,450000100255,2015,45,4500001,7,2,99,99,0.0
87,450000100255,450000100255,2015,45,4500001,99,2,99,99,0.0
88,450000100255,450000100255,2015,45,4500001,1,99,99,99,0.0
89,450000100255,450000100255,2015,45,4500001,2,99,99,99,0.0
90,450000100255,450000100255,2015,45,4500001,3,99,99,99,0.0
91,450000100255,450000100255,2015,45,4500001,4,99,99,99,0.0
92,450000100255,450000100255,2015,45,4500001,5,99,99,99,0.0
93,450000100255,450000100255,2015,45,4500001,6,99,99,99,0.0
94,450000100255,450000100255,2015,45,4500001,7,99,99,99,0.0
95,450000100255,450000100255,2015,45,4500001,99,99,99,99,0.0
96,450000100266,450000100266,2015,45,4500001,1,1,99,99,0.0
97,450000100266,450000100266,2015,45,4500001,2,1,99,99,0.0
98,450000100266,450000100266,2015,45,4500001,3,1,99,99,0.0
99,450000100266,450000100266,2015,45,4500001,4,1,99,99,0.0
100,450000100266,450000100266,2015,45,4500001,5,1,99,99,0.0
101,450000100266,450000100266,2015,45,4500001,6,1,99,99,0.0
102,450000100266,450000100266,2015,45,4500001,7,1,99,99,0.0
103,450000100266,450000100266,2015,45,4500001,99,1,99,99,0.0
104,450000100266,450000100266,2015,45,4500001,1,2,99,99,0.0
105,450000100266,450000100266,2015,45,4500001,2,2,99,99,0.0
106,450000100266,450000100266,2015,45,4500001,3,2,99,99,0.0
107,450000100266,450000100266,2015,45,4500001,4,2,99,99,0.0
108,450000100266,450000100266,2015,45,4500001,5,2,99,99,0.0
109,450000100266,450000100266,2015,45,4500001,6,2,99,99,0.0
110,450000100266,450000100266,2015,45,4500001,7,2,99,99,0.0
111,450000100266,450000100266,2015,45,4500001,99,2,99,99,0.0
112,450000100266,450000100266,2015,45,4500001,1,99,99,99,0.0
113,450000100266,450000100266,2015,45,4500001,2,99,99,99,0.0
114,450000100266,450000100266,2015,45,4500001,3,99,99,99,0.0
115,450000100266,450000100266,2015,45,4500001,4,99,99,99,0.0
116,450000100266,450000100266,2015,45,4500001,5,99,99,99,0.0
117,450000100266,450000100266,2015,45,4500001,6,99,99,99,0.0
118,450000100266,450000100266,2015,45,4500001,7,99,99,99,0.0
119,450000100266,450000100266,2015,45,4500001,99,99,99,99,0.0
120,450000100939,450000100939,2015,45,4500001,1,1,99,99,0.0
121,450000100939,450000100939,2015,45,4500001,2,1,99,99,0.0
122,450000100939,450000100939,2015,45,4500001,3,1,99,99,0.0
123,450000100939,450000100939,2015,45,4500001,4,1,99,99,0.0
124,450000100939,450000100939,2015,45,4500001,5,1,99,99,0.0
125,450000100939,450000100939,2015,45,4500001,6,1,99,99,0.0
126,450000100939,450000100939,2015,45,4500001,7,1,99,99,0.0
127,450000100939,450000100939,2015,45,4500001,99,1,99,99,0.0
128,450000100939,450000100939,2015,45,4500001,1,2,99,99,0.0
129,450000100939,450000100939,2015,45,4500001,2,2,99,99,0.0
130,450000100939,450000100939,2015,45,4500001,3,2,99,99,0.0
131,450000100939,450000100939,2015,45,4500001,4,2,99,99,0.0
132,450000100939,450000100939,2015,45,4500001,5,2,99,99,0.0
133,450000100939,450000100939,2015,45,4500001,6,2,99,99,0.0
134,450000100939,450000100939,2015,45,4500001,7,2,99,99,0.0
135,450000100939,450000100939,2015,45,4500001,99,2,99,99,0.0
136,450000100939,450000100939,2015,45,4500001,1,99,99,99,0.0
137,450000100939,450000100939,2015,45,4500001,2,99,99,99,0.0
138,450000100939,450000100939,2015,45,4500001,3,99,99,99,0.0
139,450000100939,450000100939,2015,45,4500001,4,99,99,99,0.0
140,450000100939,450000100939,2015,45,4500001,5,99,99,99,0.0
141,450000100939,450000100939,2015,45,4500001,6,99,99,99,0.0
142,450000100939,450000100939,2015,45,4500001,7,99,99,99,0.0
143,450000100939,450000100939,2015,45,4500001,99,99,99,99,0.0
144,450000101376,450000101376,2015,45,4500001,1,1,99,99,0.0
145,450000101376,450000101376,2015,45,4500001,2,1,99,99,0.0
146,450000101376,450000101376,2015,45,4500001,3,1,99,99,0.0
147,450000101376,450000101376,2015,45,4500001,4,1,99,99,0.0
148,450000101376,450000101376,2015,45,4500001,5,1,99,99,0.0
149,450000101376,450000101376,2015,45,4500001,6,1,99,99,0.0
150,450000101376,450000101376,2015,45,4500001,7,1,99,99,0.0
151,450000101376,450000101376,2015,45,4500001,99,1,99,99,0.0
152,450000101376,450000101376,2015,45,4500001,1,2,99,99,0.0
153,450000101376,450000101376,2015,45,4500001,2,2,99,99,0.0
154,450000101376,450000101376,2015,45,4500001,3,2,99,99,0.0
155,450000101376,450000101376,2015,45,4500001,4,2,99,99,0.0
156,450000101376,450000101376,2015,45,4500001,5,2,99,99,0.0
157,450000101376,450000101376,2015,45,4500001,6,2,99,99,0.0
158,450000101376,450000101376,2015,45,4500001,7,2,99,99,0.0
159,450000101376,450000101376,2015,45,4500001,99,2,99,99,0.0
160,450000101376,450000101376,2015,45,4500001,1,99,99,99,0.0
161,450000101376,450000101376,2015,45,4500001,2,99,99,99,0.0
162,450000101376,450000101376,2015,45,4500001,3,99,99,99,0.0
163,450000101376,450000101376,2015,45,4500001,4,99,99,99,0.0
164,450000101376,450000101376,2015,45,4500001,5,99,99,99,0.0
165,450000101376,450000101376,2015,45,4500001,6,99,99,99,0.0
166,450000101376,450000101376,2015,45,4500001,7,99,99,99,0.0
167,450000101376,450000101376,2015,45,4500001,99,99,99,99,0.0
168,450000101378,450000101378,2015,45,4500001,1,1,99,99,0.0
169,450000101378,450000101378,2015,45,4500001,2,1,99,99,0.0
170,450000101378,450000101378,2015,45,4500001,3,1,99,99,0.0
171,450000101378,450000101378,2015,45,4500001,4,1,99,99,0.0
172,450000101378,450000101378,2015,45,4500001,5,1,99,99,0.0
173,450000101378,450000101378,2015,45,4500001,6,1,99,99,0.0
174,450000101378,450000101378,2015,45,4500001,7,1,99,99,0.0
175,450000101378,450000101378,2015,45,4500001,99,1,99,99,0.0
176,450000101378,450000101378,2015,45,4500001,1,2,99,99,0.0
177,450000101378,450000101378,2015,45,4500001,2,2,99,99,0.0
178,450000101378,450000101378,2015,45,4500001,3,2,99,99,0.0
179,450000101378,450000101378,2015,45,4500001,4,2,99,99,0.0
180,450000101378,450000101378,2015,45,4500001,5,2,99,99,0.0
181,450000101378,450000101378,2015,45,4500001,6,2,99,99,0.0
182,450000101378,450000101378,2015,45,4500001,7,2,99,99,0.0
183,450000101378,450000101378,2015,45,4500001,99,2,99,99,0.0
184,450000101378,450000101378,2015,45,4500001,1,99,99,99,0.0
185,450000101378,450000101378,2015,45,4500001,2,99,99,99,0.0
186,450000101378,450000101378,2015,45,4500001,3,99,99,99,0.0
187,450000101378,450000101378,2015,45,4500001,4,99,99,99,0.0
188,450000101378,450000101378,2015,45,4500001,5,99,99,99,0.0
189,450000101378,450000101378,2015,45,4500001,6,99,99,99,0.0
190,450000101378,450000101378,2015,45,4500001,7,99,99,99,0.0
191,450000101378,450000101378,2015,45,4500001,99,99,99,99,0.0
192,450000101423,450000101423,2015,45,4500001,1,1,99,99,0.0
193,450000101423,450000101423,2015,45,4500001,2,1,99,99,0.0
194,450000101423,450000101423,2015,45,4500001,3,1,99,99,0.0
195,450000101423,450000101423,2015,45,4500001,4,1,99,99,0.0
196,450000101423,450000101423,2015,45,4500001,5,1,99,99,0.0
197,450000101423,450000101423,2015,45,4500001,6,1,99,99,0.0
198,450000101423,450000101423,2015,45,4500001,7,1,99,99,0.0
199,450000101423,450000101423,2015,45,4500001,99,1,99,99,0.0
200,450000101423,450000101423,2015,45,4500001,1,2,99,99,0.0
201,450000101423,450000101423,2015,45,4500001,2,2,99,99,0.0
202,450000101423,450000101423,2015,45,4500001,3,2,99,99,0.0
203,450000101423,450000101423,2015,45,4500001,4,2,99,99,0.0
204,450000101423,450000101423,2015,45,4500001,5,2,99,99,0.0
205,450000101423,450000101423,2015,45,4500001,6,2,99,99,0.0
206,450000101423,450000101423,2015,45,4500001,7,2,99,99,0.0
207,450000101423,450000101423,2015,45,4500001,99,2,99,99,0.0
208,450000101423,450000101423,2015,45,4500001,1,99,99,99,0.0
209,450000101423,450000101423,2015,45,4500001,2,99,99,99,0.0
210,450000101423,450000101423,2015,45,4500001,3,99,99,99,0.0
211,450000101423,450000101423,2015,45,4500001,4,99,99,99,0.0
212,450000101423,450000101423,2015,45,4500001,5,99,99,99,0.0
213,450000101423,450000101423,2015,45,4500001,6,99,99,99,0.0
214,450000101423,450000101423,2015,45,4500001,7,99,99,99,0.0
215,450000101423,450000101423,2015,45,4500001,99,99,99,99,0.0
216,450000200435,450000200435,2015,45,4500002,1,1,99,99,-2.0
217,450000200435,450000200435,2015,45,4500002,2,1,99,99,-2.0
218,450000200435,450000200435,2015,45,4500002,3,1,99,99,-2.0
219,450000200435,450000200435,2015,45,4500002,4,1,99,99,-2.0
220,450000200435,450000200435,2015,45,4500002,5,1,99,99,-2.0
221,450000200435,450000200435,2015,45,4500002,6,1,99,99,-2.0
222,450000200435,450000200435,2015,45,4500002,7,1,99,99,-2.0
223,450000200435,450000200435,2015,45,4500002,99,1,99,99,-2.0
224,450000200435,450000200435,2015,45,4500002,1,2,99,99,-2.0
225,450000200435,450000200435,2015,45,4500002,2,2,99,99,-2.0
226,450000200435,450000200435,2015,45,4500002,3,2,99,99,-2.0
227,450000200435,450000200435,2015,45,4500002,4,2,99,99,-2.0
228,450000200435,450000200435,2015,45,4500002,5,2,99,99,-2.0
229,450000200435,450000200435,2015,45,4500002,6,2,99,99,-2.0
230,450000200435,450000200435,2015,45,4500002,7,2,99,99,-2.0
231,450000200435,450000200435,2015,45,4500002,99,2,99,99,-2.0
232,450000200435,450000200435,2015,45,4500002,1,99,99,99,
233,450000200435,450000200435,2015,45,4500002,2,99,99,99,
234,450000200435,450000200435,2015,45,4500002,3,99,99,99,
235,450000200435,450000200435,2015,45,4500002,4,99,99,99,
236,450000200435,450000200435,2015,45,4500002,5,99,99,99,
237,450000200435,450000200435,2015,45,4500002,6,99,99,99,
238,450000200435,450000200435,2015,45,4500002,7,99,99,99,
239,450000200435,450000200435,2015,45,4500002,99,99,99,99,0.0
240,450000200439,450000200439,2015,45,4500002,1,1,99,99,-2.0
241,450000200439,450000200439,2015,45,4500002,2,1,99,99,-2.0
242,450000200439,450000200439,2015,45,4500002,3,1,99,99,-2.0
243,450000200439,450000200439,2015,45,4500002,4,1,99,99,-2.0
244,450000200439,450000200439,2015,45,4500002,5,1,99,99,-2.0
245,450000200439,450000200439,2015,45,4500002,6,1,99,99,-2.0
246,450000200439,450000200439,2015,45,4500002,7,1,99,99,-2.0
247,450000200439,450000200439,2015,45,4500002,99,1,99,99,-2.0
248,450000200439,450000200439,2015,45,4500002,1,2,99,99,-2.0
249,450000200439,450000200439,2015,45,4500002,2,2,99,99,-2.0
250,450000200439,450000200439,2015,45,4500002,3,2,99,99,-2.0
251,450000200439,450000200439,2015,45,4500002,4,2,99,99,-2.0
252,450000200439,450000200439,2015,45,4500002,5,2,99,99,-2.0
253,450000200439,450000200439,2015,45,4500002,6,2,99,99,-2.0
254,450000200439,450000200439,2015,45,4500002,7,2,99,99,-2.0
255,450000200439,450000200439,2015,45,4500002,99,2,99,99,-2.0
256,450000200439,450000200439,2015,45,4500002,1,99,99,99,
257,450000200439,450000200439,2015,45,4500002,2,99,99,99,
258,450000200439,450000200439,2015,45,4500002,3,99,99,99,
259,450000200439,450000200439,2015,45,4500002,4,99,99,99,
260,450000200439,450000200439,2015,45,4500002,5,99,99,99,
261,450000200439,450000200439,2015,45,4500002,6,99,99,99,
262,450000200439,450000200439,2015,45,4500002,7,99,99,99,
263,450000200439,450000200439,2015,45,4500002,99,99,99,99,0.0
264,450000200444,450000200444,2015,45,4500002,1,1,99,99,-2.0
265,450000200444,450000200444,2015,45,4500002,2,1,99,99,-2.0
266,450000200444,450000200444,2015,45,4500002,3,1,99,99,-2.0
267,450000200444,450000200444,2015,45,4500002,4,1,99,99,-2.0
268,450000200444,450000200444,2015,45,4500002,5,1,99,99,-2.0
269,450000200444,450000200444,2015,45,4500002,6,1,99,99,-2.0
270,450000200444,450000200444,2015,45,4500002,7,1,99,99,-2.0
271,450000200444,450000200444,2015,45,4500002,99,1,99,99,-2.0
272,450000200444,450000200444,2015,45,4500002,1,2,99,99,-2.0
273,450000200444,450000200444,2015,45,4500002,2,2,99,99,-2.0
274,450000200444,450000200444,2015,45,4500002,3,2,99,99,-2.0
275,450000200444,450000200444,2015,45,4500002,4,2,99,99,-2.0
276,450000200444,450000200444,2015,45,4500002,5,2,99,99,-2.0
277,450000200444,450000200444,2015,45,4500002,6,2,99,99,-2.0
278,450000200444,450000200444,2015,45,4500002,7,2,99,99,-2.0
279,450000200444,450000200444,2015,45,4500002,99,2,99,99,-2.0
280,450000200444,450000200444,2015,45,4500002,1,99,99,99,
281,450000200444,450000200444,2015,45,4500002,2,99,99,99,
282,450000200444,450000200444,2015,45,4500002,3,99,99,99,
283,450000200444,450000200444,2015,45,4500002,4,99,99,99,
284,450000200444,450000200444,2015,45,4500002,5,99,99,99,
285,450000200444,450000200444,2015,45,4500002,6,99,99,99,
286,450000200444,450000200444,2015,45,4500002,7,99,99,99,
287,450000200444,450000200444,2015,45,4500002,99,99,99,99,0.0
288,450000200445,450000200445,2015,45,4500002,1,1,99,99,20.0
289,450000200445,450000200445,2015,45,4500002,2,1,99,99,50.0
290,450000200445,450000200445,2015,45,4500002,3,1,99,99,2.0
291,450000200445,450000200445,2015,45,4500002,4,1,99,99,2.0
292,450000200445,450000200445,2015,45,4500002,5,1,99,99,2.0
293,450000200445,450000200445,2015,45,4500002,6,1,99,99,0.0
294,450000200445,450000200445,2015,45,4500002,7,1,99,99,2.0
295,450000200445,450000200445,2015,45,4500002,99,1,99,99,78.0
296,450000200445,450000200445,2015,45,4500002,1,2,99,99,23.0
297,450000200445,450000200445,2015,45,4500002,2,2,99,99,47.0
298,450000200445,450000200445,2015,45,4500002,3,2,99,99,2.0
299,450000200445,450000200445,2015,45,4500002,4,2,99,99,0.0
300,450000200445,450000200445,2015,45,4500002,5,2,99,99,2.0
301,450000200445,450000200445,2015,45,4500002,6,2,99,99,0.0
302,450000200445,450000200445,2015,45,4500002,7,2,99,99,2.0
303,450000200445,450000200445,2015,45,4500002,99,2,99,99,76.0
304,450000200445,450000200445,2015,45,4500002,1,99,99,99,43.0
305,450000200445,450000200445,2015,45,4500002,2,99,99,99,97.0
306,450000200445,450000200445,2015,45,4500002,3,99,99,99,4.0
307,450000200445,450000200445,2015,45,4500002,4,99,99,99,2.0
308,450000200445,450000200445,2015,45,4500002,5,99,99,99,4.0
309,450000200445,450000200445,2015,45,4500002,6,99,99,99,0.0
310,450000200445,450000200445,2015,45,4500002,7,99,99,99,4.0
311,450000200445,450000200445,2015,45,4500002,99,99,99,99,154.0
312,450000201597,450000201597,2015,45,4500002,1,1,99,99,-2.0
313,450000201597,450000201597,2015,45,4500002,2,1,99,99,-2.0
314,450000201597,450000201597,2015,45,4500002,3,1,99,99,-2.0
315,450000201597,450000201597,2015,45,4500002,4,1,99,99,-2.0
316,450000201597,450000201597,2015,45,4500002,5,1,99,99,-2.0
317,450000201597,450000201597,2015,45,4500002,6,1,99,99,-2.0
318,450000201597,450000201597,2015,45,4500002,7,1,99,99,-2.0
319,450000201597,450000201597,2015,45,4500002,99,1,99,99,-2.0
320,450000201597,450000201597,2015,45,4500002,1,2,99,99,-2.0
321,450000201597,450000201597,2015,45,4500002,2,2,99,99,-2.0
322,450000201597,450000201597,2015,45,4500002,3,2,99,99,-2.0
323,450000201597,450000201597,2015,45,4500002,4,2,99,99,-2.0
324,450000201597,450000201597,2015,45,4500002,5,2,99,99,-2.0
325,450000201597,450000201597,2015,45,4500002,6,2,99,99,-2.0
326,450000201597,450000201597,2015,45,4500002,7,2,99,99,-2.0
327,450000201597,450000201597,2015,45,4500002,99,2,99,99,-2.0
328,450000201597,450000201597,2015,45,4500002,1,99,99,99,
329,450000201597,450000201597,2015,45,4500002,2,99,99,99,
330,450000201597,450000201597,2015,45,4500002,3,99,99,99,
331,450000201597,450000201597,2015,45,4500002,4,99,99,99,
332,450000201597,450000201597,2015,45,4500002,5,99,99,99,
333,450000201597,450000201597,2015,45,4500002,6,99,99,99,
334,450000201597,450000201597,2015,45,4500002,7,99,99,99,
335,450000201597,450000201597,2015,45,4500002,99,99,99,99,0.0
336,450000201600,450000201600,2015,45,4500002,1,1,99,99,-2.0
337,450000201600,450000201600,2015,45,4500002,2,1,99,99,-2.0
338,450000201600,450000201600,2015,45,4500002,3,1,99,99,-2.0
339,450000201600,450000201600,2015,45,4500002,4,1,99,99,-2.0
340,450000201600,450000201600,2015,45,4500002,5,1,99,99,-2.0
341,450000201600,450000201600,2015,45,4500002,6,1,99,99,-2.0
342,450000201600,450000201600,2015,45,4500002,7,1,99,99,-2.0
343,450000201600,450000201600,2015,45,4500002,99,1,99,99,-2.0
344,450000201600,450000201600,2015,45,4500002,1,2,99,99,-2.0
345,450000201600,450000201600,2015,45,4500002,2,2,99,99,-2.0
346,450000201600,450000201600,2015,45,4500002,3,2,99,99,-2.0
347,450000201600,450000201600,2015,45,4500002,4,2,99,99,-2.0
348,450000201600,450000201600,2015,45,4500002,5,2,99,99,-2.0
349,450000201600,450000201600,2015,45,4500002,6,2,99,99,-2.0
350,450000201600,450000201600,2015,45,4500002,7,2,99,99,-2.0
351,450000201600,450000201600,2015,45,4500002,99,2,99,99,-2.0
352,450000201600,450000201600,2015,45,4500002,1,99,99,99,
353,450000201600,450000201600,2015,45,4500002,2,99,99,99,
354,450000201600,450000201600,2015,45,4500002,3,99,99,99,
355,450000201600,450000201600,2015,45,4500002,4,99,99,99,
356,450000201600,450000201600,2015,45,4500002,5,99,99,99,
357,450000201600,450000201600,2015,45,4500002,6,99,99,99,
358,450000201600,450000201600,2015,45,4500002,7,99,99,99,
359,450000201600,450000201600,2015,45,4500002,99,99,99,99,0.0
360,450000401226,450000401226,2015,45,4500004,1,1,99,99,0.0
361,450000401226,450000401226,2015,45,4500004,2,1,99,99,0.0
362,450000401226,450000401226,2015,45,4500004,3,1,99,99,0.0
363,450000401226,450000401226,2015,45,4500004,4,1,99,99,0.0
364,450000401226,450000401226,2015,45,4500004,5,1,99,99,0.0
365,450000401226,450000401226,2015,45,4500004,6,1,99,99,0.0
366,450000401226,450000401226,2015,45,4500004,7,1,99,99,0.0
367,450000401226,450000401226,2015,45,4500004,99,1,99,99,0.0
368,450000401226,450000401226,2015,45,4500004,1,2,99,99,2.0
369,450000401226,450000401226,2015,45,4500004,2,2,99,99,0.0
370,450000401226,450000401226,2015,45,4500004,3,2,99,99,0.0
371,450000401226,450000401226,2015,45,4500004,4,2,99,99,0.0
372,450000401226,450000401226,2015,45,4500004,5,2,99,99,0.0
373,450000401226,450000401226,2015,45,4500004,6,2,99,99,0.0
374,450000401226,450000401226,2015,45,4500004,7,2,99,99,0.0
375,450000401226,450000401226,2015,45,4500004,99,2,99,99,2.0
376,450000401226,450000401226,2015,45,4500004,1,99,99,99,2.0
377,450000401226,450000401226,2015,45,4500004,2,99,99,99,0.0
378,450000401226,450000401226,2015,45,4500004,3,99,99,99,0.0
379,450000401226,450000401226,2015,45,4500004,4,99,99,99,0.0
380,450000401226,450000401226,2015,45,4500004,5,99,99,99,0.0
381,450000401226,450000401226,2015,45,4500004,6,99,99,99,0.0
382,450000401226,450000401226,2015,45,4500004,7,99,99,99,0.0
383,450000401226,450000401226,2015,45,4500004,99,99,99,99,2.0
384,450000401227,450000401227,2015,45,4500004,1,1,99,99,2.0
385,450000401227,450000401227,2015,45,4500004,2,1,99,99,0.0
386,450000401227,450000401227,2015,45,4500004,3,1,99,99,0.0
387,450000401227,450000401227,2015,45,4500004,4,1,99,99,0.0
388,450000401227,450000401227,2015,45,4500004,5,1,99,99,0.0
389,450000401227,450000401227,2015,45,4500004,6,1,99,99,0.0
390,450000401227,450000401227,2015,45,4500004,7,1,99,99,0.0
391,450000401227,450000401227,2015,45,4500004,99,1,99,99,2.0
392,450000401227,450000401227,2015,45,4500004,1,2,99,99,2.0
393,450000401227,450000401227,2015,45,4500004,2,2,99,99,2.0
394,450000401227,450000401227,2015,45,4500004,3,2,99,99,0.0
395,450000401227,450000401227,2015,45,4500004,4,2,99,99,0.0
396,450000401227,450000401227,2015,45,4500004,5,2,99,99,0.0
397,450000401227,450000401227,2015,45,4500004,6,2,99,99,0.0
398,450000401227,450000401227,2015,45,4500004,7,2,99,99,0.0
399,450000401227,450000401227,2015,45,4500004,99,2,99,99,4.0
400,450000401227,450000401227,2015,45,4500004,1,99,99,99,4.0
401,450000401227,450000401227,2015,45,4500004,2,99,99,99,2.0
402,450000401227,450000401227,2015,45,4500004,3,99,99,99,0.0
403,450000401227,450000401227,2015,45,4500004,4,99,99,99,0.0
404,450000401227,450000401227,2015,45,4500004,5,99,99,99,0.0
405,450000401227,450000401227,2015,45,4500004,6,99,99,99,0.0
406,450000401227,450000401227,2015,45,4500004,7,99,99,99,0.0
407,450000401227,450000401227,2015,45,4500004,99,99,99,99,6.0
408,450000401228,450000401228,2015,45,4500004,1,1,99,99,-2.0
409,450000401228,450000401228,2015,45,4500004,2,1,99,99,-2.0
410,450000401228,450000401228,2015,45,4500004,3,1,99,99,-2.0
411,450000401228,450000401228,2015,45,4500004,4,1,99,99,-2.0
412,450000401228,450000401228,2015,45,4500004,5,1,99,99,-2.0
413,450000401228,450000401228,2015,45,4500004,6,1,99,99,-2.0
414,450000401228,450000401228,2015,45,4500004,7,1,99,99,-2.0
415,450000401228,450000401228,2015,45,4500004,99,1,99,99,-2.0
416,450000401228,450000401228,2015,45,4500004,1,2,99,99,-2.0
417,450000401228,450000401228,2015,45,4500004,2,2,99,99,-2.0
418,450000401228,450000401228,2015,45,4500004,3,2,99,99,-2.0
419,450000401228,450000401228,2015,45,4500004,4,2,99,99,-2.0
420,450000401228,450000401228,2015,45,4500004,5,2,99,99,-2.0
421,450000401228,450000401228,2015,45,4500004,6,2,99,99,-2.0
422,450000401228,450000401228,2015,45,4500004,7,2,99,99,-2.0
