,year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
0,2018,450000200445,450000200445,12,5,2,2,45,4500002
1,2018,450000200445,450000200445,12,5,1,0,45,4500002
2,2018,450000200445,450000200445,12,4,2,0,45,4500002
3,2018,450000200445,450000200445,12,4,1,0,45,4500002
4,2018,450000200445,450000200445,12,2,2,34,45,4500002
5,2018,450000200445,450000200445,12,2,1,38,45,4500002
6,2018,450000200445,450000200445,12,3,2,3,45,4500002
7,2018,450000200445,450000200445,12,3,1,3,45,4500002
8,2018,450000200445,450000200445,12,6,2,0,45,4500002
9,2018,450000200445,450000200445,12,6,1,0,45,4500002
10,2018,450000200445,450000200445,12,9,9,0,45,4500002
11,2018,450000200445,450000200445,12,7,2,6,45,4500002
12,2018,450000200445,450000200445,12,7,1,2,45,4500002
13,2018,450000200445,450000200445,12,1,2,35,45,4500002
14,2018,450000200445,450000200445,12,1,1,30,45,4500002
15,2018,450000200445,450000200445,12,99,99,153,45,4500002
16,2018,450000401226,450000401226,12,5,2,0,45,4500004
17,2018,450000401226,450000401226,12,5,1,0,45,4500004
18,2018,450000401226,450000401226,12,4,2,0,45,4500004
19,2018,450000401226,450000401226,12,4,1,0,45,4500004
20,2018,450000401226,450000401226,12,2,2,3,45,4500004
21,2018,450000401226,450000401226,12,2,1,1,45,4500004
22,2018,450000401226,450000401226,12,3,2,0,45,4500004
23,2018,450000401226,450000401226,12,3,1,0,45,4500004
24,2018,450000401226,450000401226,12,6,2,0,45,4500004
25,2018,450000401226,450000401226,12,6,1,0,45,4500004
26,2018,450000401226,450000401226,12,9,9,0,45,4500004
27,2018,450000401226,450000401226,12,7,2,0,45,4500004
28,2018,450000401226,450000401226,12,7,1,0,45,4500004
29,2018,450000401226,450000401226,12,1,2,0,45,4500004
30,2018,450000401226,450000401226,12,1,1,1,45,4500004
31,2018,450000401226,450000401226,12,99,99,5,45,4500004
32,2018,450000401227,450000401227,12,5,2,0,45,4500004
33,2018,450000401227,450000401227,12,5,1,0,45,4500004
34,2018,450000401227,450000401227,12,4,2,0,45,4500004
35,2018,450000401227,450000401227,12,4,1,0,45,4500004
36,2018,450000401227,450000401227,12,2,2,5,45,4500004
37,2018,450000401227,450000401227,12,2,1,4,45,4500004
38,2018,450000401227,450000401227,12,3,2,0,45,4500004
39,2018,450000401227,450000401227,12,3,1,0,45,4500004
40,2018,450000401227,450000401227,12,6,2,0,45,4500004
41,2018,450000401227,450000401227,12,6,1,0,45,4500004
42,2018,450000401227,450000401227,12,9,9,0,45,4500004
43,2018,450000401227,450000401227,12,7,2,2,45,4500004
44,2018,450000401227,450000401227,12,7,1,0,45,4500004
45,2018,450000401227,450000401227,12,1,2,2,45,4500004
46,2018,450000401227,450000401227,12,1,1,1,45,4500004
47,2018,450000401227,450000401227,12,99,99,14,45,4500004
48,2018,450000401402,450000401402,12,5,2,0,45,4500004
49,2018,450000401402,450000401402,12,5,1,0,45,4500004
50,2018,450000401402,450000401402,12,4,2,0,45,4500004
51,2018,450000401402,450000401402,12,4,1,0,45,4500004
52,2018,450000401402,450000401402,12,2,2,7,45,4500004
53,2018,450000401402,450000401402,12,2,1,4,45,4500004
54,2018,450000401402,450000401402,12,3,2,0,45,4500004
55,2018,450000401402,450000401402,12,3,1,1,45,4500004
56,2018,450000401402,450000401402,12,6,2,0,45,4500004
57,2018,450000401402,450000401402,12,6,1,0,45,4500004
58,2018,450000401402,450000401402,12,9,9,0,45,4500004
59,2018,450000401402,450000401402,12,7,2,1,45,4500004
60,2018,450000401402,450000401402,12,7,1,0,45,4500004
61,2018,450000401402,450000401402,12,1,2,5,45,4500004
62,2018,450000401402,450000401402,12,1,1,6,45,4500004
63,2018,450000401402,450000401402,12,99,99,24,45,4500004
64,2018,450000700597,450000700597,12,5,2,0,45,4500007
65,2018,450000700597,450000700597,12,5,1,0,45,4500007
66,2018,450000700597,450000700597,12,4,2,0,45,4500007
67,2018,450000700597,450000700597,12,4,1,0,45,4500007
68,2018,450000700597,450000700597,12,2,2,0,45,4500007
69,2018,450000700597,450000700597,12,2,1,0,45,4500007
70,2018,450000700597,450000700597,12,3,2,0,45,4500007
71,2018,450000700597,450000700597,12,3,1,0,45,4500007
72,2018,450000700597,450000700597,12,6,2,0,45,4500007
73,2018,450000700597,450000700597,12,6,1,0,45,4500007
74,2018,450000700597,450000700597,12,9,9,0,45,4500007
75,2018,450000700597,450000700597,12,7,2,0,45,4500007
76,2018,450000700597,450000700597,12,7,1,0,45,4500007
77,2018,450000700597,450000700597,12,1,2,0,45,4500007
78,2018,450000700597,450000700597,12,1,1,0,45,4500007
79,2018,450000700597,450000700597,12,99,99,0,45,4500007
80,2018,450000800863,450000800863,12,5,2,0,45,4500008
81,2018,450000800863,450000800863,12,5,1,0,45,4500008
82,2018,450000800863,450000800863,12,4,2,0,45,4500008
83,2018,450000800863,450000800863,12,4,1,0,45,4500008
84,2018,450000800863,450000800863,12,2,2,0,45,4500008
85,2018,450000800863,450000800863,12,2,1,0,45,4500008
86,2018,450000800863,450000800863,12,3,2,0,45,4500008
87,2018,450000800863,450000800863,12,3,1,0,45,4500008
88,2018,450000800863,450000800863,12,6,2,0,45,4500008
89,2018,450000800863,450000800863,12,6,1,0,45,4500008
90,2018,450000800863,450000800863,12,9,9,0,45,4500008
91,2018,450000800863,450000800863,12,7,2,0,45,4500008
92,2018,450000800863,450000800863,12,7,1,0,45,4500008
93,2018,450000800863,450000800863,12,1,2,0,45,4500008
94,2018,450000800863,450000800863,12,1,1,0,45,4500008
95,2018,450000800863,450000800863,12,99,99,0,45,4500008
96,2018,450001001039,450001001039,12,5,2,0,45,4500010
97,2018,450001001039,450001001039,12,5,1,0,45,4500010
98,2018,450001001039,450001001039,12,4,2,0,45,4500010
99,2018,450001001039,450001001039,12,4,1,0,45,4500010
100,2018,450001001039,450001001039,12,2,2,0,45,4500010
101,2018,450001001039,450001001039,12,2,1,0,45,4500010
102,2018,450001001039,450001001039,12,3,2,0,45,4500010
103,2018,450001001039,450001001039,12,3,1,0,45,4500010
104,2018,450001001039,450001001039,12,6,2,0,45,4500010
105,2018,450001001039,450001001039,12,6,1,0,45,4500010
106,2018,450001001039,450001001039,12,9,9,0,45,4500010
107,2018,450001001039,450001001039,12,7,2,0,45,4500010
108,2018,450001001039,450001001039,12,7,1,0,45,4500010
