,crdc_id,year,fips,leaid,ncessch,school_name_crdc,schoolid_crdc,lea_name,leaid_crdc,lea_state,prek,k,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ug,primarily_serve_students_w_dis,charter_crdc,magnet_crdc,entire_school_magnet,alt_school,alt_school_focus,ability_grouped_math_or_eng,ug_elementary_school,ug_middle_school,ug_high_school
0,450000100063,2015,45,4500001,450000100063,Lee High,63,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
1,450000100148,2015,45,4500001,450000100148,Trenton High,148,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
2,450000100238,2015,45,4500001,450000100238,Turbeville High,238,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
3,450000100255,2015,45,4500001,450000100255,Tyger River High,255,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
4,450000100266,2015,45,4500001,450000100266,Ridgeland High,266,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
5,450000100939,2015,45,4500001,450000100939,Manning High,939,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
6,450000101376,2015,45,4500001,450000101376,MacDougall High,1376,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
7,450000101378,2015,45,4500001,450000101378,Sara Babb High,1378,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
8,450000101423,2015,45,4500001,450000101423,Wateree River High,1423,Palmetto Unified School District,4500001,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,-2,,0,0,1
9,450000200435,2015,45,4500002,450000200435,Harleyville Elementary,435,Dorchester 04,4500002,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
10,450000200439,2015,45,4500002,450000200439,St. George Middle,439,Dorchester 04,4500002,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
11,450000200444,2015,45,4500002,450000200444,William Memorial Elementary,444,Dorchester 04,4500002,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
12,450000200445,2015,45,4500002,450000200445,Woodland High,445,Dorchester 04,4500002,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
13,450000201597,2015,45,4500002,450000201597,Harleyville-Ridgeville Middle,1597,Dorchester 04,4500002,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
14,450000201600,2015,45,4500002,450000201600,Clay Hill Elementary,1600,Dorchester 04,4500002,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
15,450000401226,2015,45,4500004,450000401226,SC School for the Blind High,1226,Deaf & Blind School,4500004,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,-2,0,-2,,-2,-2,-2
16,450000401227,2015,45,4500004,450000401227,SC School for the Deaf High,1227,Deaf & Blind School,4500004,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,-2,0,-2,,-2,-2,-2
17,450000401228,2015,45,4500004,450000401228,SC School for the Deaf Elementary/Middle,1228,Deaf & Blind School,4500004,SC,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,-2,0,-2,,-2,-2,-2
18,450000401246,2015,45,4500004,450000401246,SC School for the Blind Elementary/Middle,1246,Deaf & Blind School,4500004,SC,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,-2,0,-2,,-2,-2,-2
19,450000401402,2015,45,4500004,450000401402,Cedar Springs Academy,1402,Deaf & Blind School,4500004,SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-2,0,-2,,-2,-2,-2
20,450069000002,2015,45,4500690,450069000002,John C. Calhoun Elementary,2,Abbeville 60,4500690,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
21,450069000010,2015,45,4500690,450069000010,Wright Middle,10,Abbeville 60,4500690,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
22,450069000011,2015,45,4500690,450069000011,Abbeville High,11,Abbeville 60,4500690,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
23,450069000012,2015,45,4500690,450069000012,Dixie High,12,Abbeville 60,4500690,SC,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
24,450069000065,2015,45,4500690,450069000065,Cherokee Trail Elementary,65,Abbeville 60,4500690,SC,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
25,450069000066,2015,45,4500690,450069000066,Diamond Hill Elementary,66,Abbeville 60,4500690,SC,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
26,450069000071,2015,45,4500690,450069000071,Long Cane Primary,71,Abbeville 60,4500690,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
27,450069001379,2015,45,4500690,450069001379,Westwood Elementary,1379,Abbeville 60,4500690,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
28,450072000016,2015,45,4500720,450072000016,Belvedere Elementary,16,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
29,450072000018,2015,45,4500720,450072000018,Byrd Elementary,18,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
30,450072000019,2015,45,4500720,450072000019,J. D. Lever Elementary,19,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
31,450072000020,2015,45,4500720,450072000020,Clearwater Elementary,20,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
32,450072000021,2015,45,4500720,450072000021,Busbee Corbett Elementary Middle,21,Aiken 01,4500720,SC,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
33,450072000023,2015,45,4500720,450072000023,East Aiken School of the Arts,23,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,,-2,-2,-2
34,450072000025,2015,45,4500720,450072000025,Gloverville Elementary,25,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
35,450072000026,2015,45,4500720,450072000026,Greendale Elementary,26,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
36,450072000027,2015,45,4500720,450072000027,Hammond Hill Elementary,27,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
37,450072000030,2015,45,4500720,450072000030,Millbrook Elementary,30,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
38,450072000031,2015,45,4500720,450072000031,North Aiken Elementary,31,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
39,450072000032,2015,45,4500720,450072000032,North Augusta Elementary,32,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
40,450072000034,2015,45,4500720,450072000034,Ridge Spring-Monetta Elementary,34,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
41,450072000040,2015,45,4500720,450072000040,Warrenville Elementary,40,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
42,450072000045,2015,45,4500720,450072000045,Chukker Creek Elementary,45,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
43,450072000046,2015,45,4500720,450072000046,Aiken High,46,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
44,450072000050,2015,45,4500720,450072000050,Paul Knox Middle,50,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
45,450072000054,2015,45,4500720,450072000054,North Augusta Middle,54,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
46,450072000055,2015,45,4500720,450072000055,North Augusta High,55,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
47,450072000056,2015,45,4500720,450072000056,Ridge Spring-Monetta Middle High,56,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
48,450072000057,2015,45,4500720,450072000057,Wagener-Salley High,57,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
49,450072000073,2015,45,4500720,450072000073,Aiken Middle,73,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
50,450072000682,2015,45,4500720,450072000682,Lloyd-Kennedy Charter,682,Aiken 01,4500720,SC,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,-2,0,-2,,-2,-2,-2
51,450072000940,2015,45,4500720,450072000940,Aiken Performing Arts Academy Charter,940,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,-2,0,-2,,-2,-2,-2
52,450072001007,2015,45,4500720,450072001007,Mossy Creek Elementary,1007,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
53,450072001189,2015,45,4500720,450072001189,Aiken Elementary,1189,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
54,450072001193,2015,45,4500720,450072001193,Jefferson Elementary,1193,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
55,450072001194,2015,45,4500720,450072001194,Langley-Bath-Clearwater Middle,1194,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
56,450072001196,2015,45,4500720,450072001196,Leavelle McCampbell Middle,1196,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
57,450072001197,2015,45,4500720,450072001197,M. B. Kennedy Middle,1197,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
58,450072001198,2015,45,4500720,450072001198,Midland Valley High,1198,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
59,450072001199,2015,45,4500720,450072001199,New Ellenton Middle,1199,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,-2,,-2,-2,-2
60,450072001200,2015,45,4500720,450072001200,Oakwood-Windsor Elementary,1200,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
61,450072001201,2015,45,4500720,450072001201,Schofield Middle,1201,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
62,450072001202,2015,45,4500720,450072001202,South Aiken High,1202,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
63,450072001321,2015,45,4500720,450072001321,Jackson Middle,1321,Aiken 01,4500720,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,-2,,-2,-2,-2
64,450072001323,2015,45,4500720,450072001323,Silver Bluff High,1323,Aiken 01,4500720,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
65,450072001390,2015,45,4500720,450072001390,Redcliffe Elementary,1390,Aiken 01,4500720,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
66,450072099998,2015,45,4500720,450072000684,Horse Creek Academy,99998,Aiken 01,4500720,SC,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,-2,0,-2,,-2,-2,-2
67,450075000064,2015,45,4500750,450075000064,Allendale Fairfax High,64,Allendale 01,4500750,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
68,450075001184,2015,45,4500750,450075001184,Allendale Elementary,1184,Allendale 01,4500750,SC,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
69,450075001349,2015,45,4500750,450075001349,Fairfax Elementary,1349,Allendale 01,4500750,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
70,450075001415,2015,45,4500750,450075001415,Allendale-Fairfax Middle,1415,Allendale 01,4500750,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
71,450078000067,2015,45,4500780,450078000067,Cedar Grove Elementary,67,Anderson 01,4500780,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
72,450078000068,2015,45,4500780,450078000068,Concrete Primary,68,Anderson 01,4500780,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
73,450078000070,2015,45,4500780,450078000070,West Pelzer Elementary,70,Anderson 01,4500780,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
74,450078000072,2015,45,4500780,450078000072,Spearman Elementary,72,Anderson 01,4500780,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
75,450078000074,2015,45,4500780,450078000074,Palmetto Middle,74,Anderson 01,4500780,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
76,450078000076,2015,45,4500780,450078000076,Palmetto High,76,Anderson 01,4500780,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
77,450078000077,2015,45,4500780,450078000077,Wren High,77,Anderson 01,4500780,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
78,450078000545,2015,45,4500780,450078000545,Hunt Meadows Elementary,545,Anderson 01,4500780,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
79,450078000686,2015,45,4500780,450078000686,Powdersville Elementary,686,Anderson 01,4500780,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
80,450078001203,2015,45,4500780,450078001203,Wren Middle,1203,Anderson 01,4500780,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
81,450078001324,2015,45,4500780,450078001324,Palmetto Elementary,1324,Anderson 01,4500780,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
82,450078001325,2015,45,4500780,450078001325,Wren Elementary,1325,Anderson 01,4500780,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
83,450078001444,2015,45,4500780,450078001444,Powdersville Middle,1444,Anderson 01,4500780,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
84,450078001567,2015,45,4500780,450078001567,Powdersville High,1567,Anderson 01,4500780,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
85,450081000078,2015,45,4500810,450081000078,Belton Elementary,78,Anderson 02,4500810,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
86,450081000079,2015,45,4500810,450081000079,Marshall Primary,79,Anderson 02,4500810,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
87,450081000080,2015,45,4500810,450081000080,Honea Path Elementary,80,Anderson 02,4500810,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
88,450081000081,2015,45,4500810,450081000081,Wright Elementary,81,Anderson 02,4500810,SC,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
89,450081000084,2015,45,4500810,450081000084,Belton Honea Path High,84,Anderson 02,4500810,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
90,450081001204,2015,45,4500810,450081001204,Belton Middle,1204,Anderson 02,4500810,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
91,450081001205,2015,45,4500810,450081001205,Honea Path Middle,1205,Anderson 02,4500810,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
92,450084000086,2015,45,4500840,450084000086,Iva Elementary,86,Anderson 03,4500840,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
93,450084000087,2015,45,4500840,450084000087,Starr Elementary,87,Anderson 03,4500840,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
94,450084000088,2015,45,4500840,450084000088,Starr-Iva Middle,88,Anderson 03,4500840,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
95,450084000089,2015,45,4500840,450084000089,Crescent High,89,Anderson 03,4500840,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
96,450084001506,2015,45,4500840,450084001506,Flat Rock Elementary,1506,Anderson 03,4500840,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
97,450087000090,2015,45,4500870,450087000090,La France Elementary,90,Anderson 04,4500870,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
98,450087000091,2015,45,4500870,450087000091,Pendleton Elementary,91,Anderson 04,4500870,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
99,450087000092,2015,45,4500870,450087000092,Townville Elementary,92,Anderson 04,4500870,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
100,450087000094,2015,45,4500870,450087000094,Pendleton High,94,Anderson 04,4500870,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
101,450087001326,2015,45,4500870,450087001326,Riverside Middle,1326,Anderson 04,4500870,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
102,450087001492,2015,45,4500870,450087001492,Mt. Lebanon Elementary,1492,Anderson 04,4500870,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
103,450090000096,2015,45,4500900,450090000096,Centerville Elementary,96,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
104,450090000097,2015,45,4500900,450090000097,Concord Elementary an Intl Baccalaureate World School,97,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
105,450090000099,2015,45,4500900,450090000099,Homeland Park Primary,99,Anderson 05,4500900,SC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
106,450090000101,2015,45,4500900,450090000101,Nevitt Forest Elementary,101,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
107,450090000102,2015,45,4500900,450090000102,South Fant School of Early Education,102,Anderson 05,4500900,SC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
108,450090000103,2015,45,4500900,450090000103,Varennes Elementary,103,Anderson 05,4500900,SC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
109,450090000106,2015,45,4500900,450090000106,Whitehall Elementary a Global Communication School,106,Anderson 05,4500900,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
110,450090000107,2015,45,4500900,450090000107,Calhoun Academy of the Arts,107,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
111,450090000108,2015,45,4500900,450090000108,T. L. Hanna High an International Baccalaureate World School,108,Anderson 05,4500900,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-2,,-2,-2,-2
112,450090000109,2015,45,4500900,450090000109,Lakeside Middle School of Inquiry and Innovation A STEMS Sch,109,Anderson 05,4500900,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
113,450090000110,2015,45,4500900,450090000110,McCants Middle an International Baccalaureate World School,110,Anderson 05,4500900,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
114,450090000113,2015,45,4500900,450090000113,Westside High an Early College Academy,113,Anderson 05,4500900,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-2,,-2,-2,-2
115,450090000687,2015,45,4500900,450090000687,Midway Elementary School of Science and Engineering,687,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
116,450090000690,2015,45,4500900,450090000690,McLees Elementary,690,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
117,450090001206,2015,45,4500900,450090001206,New Prospect Elementary,1206,Anderson 05,4500900,SC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
118,450090001515,2015,45,4500900,450090001515,West Market School of Early Education,1515,Anderson 05,4500900,SC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
119,450090001573,2015,45,4500900,450090001573,Robert Anderson Middle School,1573,Anderson 05,4500900,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
120,450090001574,2015,45,4500900,450090001574,Southwood Academy for the Arts,1574,Anderson 05,4500900,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,-2,,-2,-2,-2
121,450090001575,2015,45,4500900,450090001575,Glenview Middle School of Choice,1575,Anderson 05,4500900,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
122,450090001576,2015,45,4500900,450090001576,North Pointe Elementary School of Choice,1576,Anderson 05,4500900,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,,-2,-2,-2
123,450090001602,2015,45,4500900,450090001602,Anderson  Five Charter School,1602,Anderson 05,4500900,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,-2,0,-2,,-2,-2,-2
124,450093000119,2015,45,4500930,450093000119,Bamberg-Ehrhardt High,119,Bamberg 01,4500930,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
125,450093000120,2015,45,4500930,450093000120,Bamberg-Ehrhardt Middle,120,Bamberg 01,4500930,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
126,450093001609,2015,45,4500930,450093001609,Richard Carroll Elementary,1609,Bamberg 01,4500930,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
127,450096000122,2015,45,4500960,450096000122,Denmark Olar High,122,Bamberg 02,4500960,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
128,450096000123,2015,45,4500960,450096000123,Denmark-Olar Middle,123,Bamberg 02,4500960,SC,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
129,450096001426,2015,45,4500960,450096001426,Denmark-Olar Elementary,1426,Bamberg 02,4500960,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
130,450102000124,2015,45,4501020,450102000124,Macedonia Elementary,124,Barnwell 19,4501020,SC,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
131,450102000125,2015,45,4501020,450102000125,Blackville-Hilda Junior High,125,Barnwell 19,4501020,SC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
132,450102000126,2015,45,4501020,450102000126,Blackville-Hilda High,126,Barnwell 19,4501020,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
133,450105000128,2015,45,4501050,450105000128,Kelly Edwards Elementary,128,Barnwell 29,4501050,SC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,,-2,-2,-2
134,450105000129,2015,45,4501050,450105000129,Williston-Elko High,129,Barnwell 29,4501050,SC,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,0,-2,,-2,-2,-2
