,year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
37,2016,450000100238,450000100238,12,2,1,0,45,4500001
38,2016,450000100238,450000100238,12,3,2,0,45,4500001
39,2016,450000100238,450000100238,12,3,1,0,45,4500001
40,2016,450000100238,450000100238,12,6,2,0,45,4500001
41,2016,450000100238,450000100238,12,6,1,0,45,4500001
42,2016,450000100238,450000100238,12,9,9,0,45,4500001
43,2016,450000100238,450000100238,12,7,2,0,45,4500001
44,2016,450000100238,450000100238,12,7,1,0,45,4500001
45,2016,450000100238,450000100238,12,1,2,0,45,4500001
46,2016,450000100238,450000100238,12,1,1,0,45,4500001
47,2016,450000100238,450000100238,12,99,99,0,45,4500001
48,2016,450000100255,450000100255,12,5,2,0,45,4500001
49,2016,450000100255,450000100255,12,5,1,0,45,4500001
50,2016,450000100255,450000100255,12,4,2,0,45,4500001
51,2016,450000100255,450000100255,12,4,1,0,45,4500001
52,2016,450000100255,450000100255,12,2,2,0,45,4500001
53,2016,450000100255,450000100255,12,2,1,0,45,4500001
54,2016,450000100255,450000100255,12,3,2,0,45,4500001
55,2016,450000100255,450000100255,12,3,1,0,45,4500001
56,2016,450000100255,450000100255,12,6,2,0,45,4500001
57,2016,450000100255,450000100255,12,6,1,0,45,4500001
58,2016,450000100255,450000100255,12,9,9,0,45,4500001
59,2016,450000100255,450000100255,12,7,2,0,45,4500001
60,2016,450000100255,450000100255,12,7,1,0,45,4500001
61,2016,450000100255,450000100255,12,1,2,0,45,4500001
62,2016,450000100255,450000100255,12,1,1,0,45,4500001
63,2016,450000100255,450000100255,12,99,99,0,45,4500001
64,2016,450000100266,450000100266,12,5,2,0,45,4500001
65,2016,450000100266,450000100266,12,5,1,0,45,4500001
66,2016,450000100266,450000100266,12,4,2,0,45,4500001
67,2016,450000100266,450000100266,12,4,1,0,45,4500001
68,2016,450000100266,450000100266,12,2,2,0,45,4500001
69,2016,450000100266,450000100266,12,2,1,0,45,4500001
70,2016,450000100266,450000100266,12,3,2,0,45,4500001
71,2016,450000100266,450000100266,12,3,1,0,45,4500001
72,2016,450000100266,450000100266,12,6,2,0,45,4500001
73,2016,450000100266,450000100266,12,6,1,0,45,4500001
74,2016,450000100266,450000100266,12,9,9,0,45,4500001
75,2016,450000100266,450000100266,12,7,2,0,45,4500001
76,2016,450000100266,450000100266,12,7,1,0,45,4500001
77,2016,450000100266,450000100266,12,1,2,0,45,4500001
78,2016,450000100266,450000100266,12,1,1,0,45,4500001
79,2016,450000100266,450000100266,12,99,99,0,45,4500001
80,2016,450000100939,450000100939,12,5,2,0,45,4500001
81,2016,450000100939,450000100939,12,5,1,0,45,4500001
82,2016,450000100939,450000100939,12,4,2,0,45,4500001
83,2016,450000100939,450000100939,12,4,1,0,45,4500001
84,2016,450000100939,450000100939,12,2,2,0,45,4500001
85,2016,450000100939,450000100939,12,2,1,0,45,4500001
86,2016,450000100939,450000100939,12,3,2,0,45,4500001
87,2016,450000100939,450000100939,12,3,1,0,45,4500001
88,2016,450000100939,450000100939,12,6,2,0,45,4500001
89,2016,450000100939,450000100939,12,6,1,0,45,4500001
90,2016,450000100939,450000100939,12,9,9,0,45,4500001
91,2016,450000100939,450000100939,12,7,2,0,45,4500001
92,2016,450000100939,450000100939,12,7,1,0,45,4500001
93,2016,450000100939,450000100939,12,1,2,0,45,4500001
94,2016,450000100939,450000100939,12,1,1,0,45,4500001
95,2016,450000100939,450000100939,12,99,99,0,45,4500001
96,2016,450000101376,450000101376,12,5,2,0,45,4500001
97,2016,450000101376,450000101376,12,5,1,0,45,4500001
98,2016,450000101376,450000101376,12,4,2,0,45,4500001
99,2016,450000101376,450000101376,12,4,1,0,45,4500001
100,2016,450000101376,450000101376,12,2,2,0,45,4500001
101,2016,450000101376,450000101376,12,2,1,0,45,4500001
102,2016,450000101376,450000101376,12,3,2,0,45,4500001
103,2016,450000101376,450000101376,12,3,1,0,45,4500001
104,2016,450000101376,450000101376,12,6,2,0,45,4500001
105,2016,450000101376,450000101376,12,6,1,0,45,4500001
106,2016,450000101376,450000101376,12,9,9,0,45,4500001
107,2016,450000101376,450000101376,12,7,2,0,45,4500001
108,2016,450000101376,450000101376,12,7,1,0,45,4500001
109,2016,450000101376,450000101376,12,1,2,0,45,4500001
110,2016,450000101376,450000101376,12,1,1,0,45,4500001
111,2016,450000101376,450000101376,12,99,99,0,45,4500001
112,2016,450000101378,450000101378,12,5,2,0,45,4500001
113,2016,450000101378,450000101378,12,5,1,0,45,4500001
114,2016,450000101378,450000101378,12,4,2,0,45,4500001
115,2016,450000101378,450000101378,12,4,1,0,45,4500001
116,2016,450000101378,450000101378,12,2,2,0,45,4500001
117,2016,450000101378,450000101378,12,2,1,0,45,4500001
118,2016,450000101378,450000101378,12,3,2,0,45,4500001
119,2016,450000101378,450000101378,12,3,1,0,45,4500001
120,2016,450000101378,450000101378,12,6,2,0,45,4500001
121,2016,450000101378,450000101378,12,6,1,0,45,4500001
122,2016,450000101378,450000101378,12,9,9,0,45,4500001
123,2016,450000101378,450000101378,12,7,2,0,45,4500001
124,2016,450000101378,450000101378,12,7,1,0,45,4500001
125,2016,450000101378,450000101378,12,1,2,0,45,4500001
126,2016,450000101378,450000101378,12,1,1,0,45,4500001
127,2016,450000101378,450000101378,12,99,99,0,45,4500001
128,2016,450000101423,450000101423,12,5,2,0,45,4500001
129,2016,450000101423,450000101423,12,5,1,0,45,4500001
130,2016,450000101423,450000101423,12,4,2,0,45,4500001
131,2016,450000101423,450000101423,12,4,1,0,45,4500001
132,2016,450000101423,450000101423,12,2,2,0,45,4500001
133,2016,450000101423,450000101423,12,2,1,0,45,4500001
134,2016,450000101423,450000101423,12,3,2,0,45,4500001
135,2016,450000101423,450000101423,12,3,1,0,45,4500001
136,2016,450000101423,450000101423,12,6,2,0,45,4500001
137,2016,450000101423,450000101423,12,6,1,0,45,4500001
138,2016,450000101423,450000101423,12,9,9,0,45,4500001
139,2016,450000101423,450000101423,12,7,2,0,45,4500001
140,2016,450000101423,450000101423,12,7,1,0,45,4500001
141,2016,450000101423,450000101423,12,1,2,0,45,4500001
142,2016,450000101423,450000101423,12,1,1,0,45,4500001
143,2016,450000101423,450000101423,12,99,99,0,45,4500001
144,2016,450000200445,450000200445,12,5,2,1,45,4500002
145,2016,450000200445,450000200445,12,5,1,1,45,4500002
146,2016,450000200445,450000200445,12,4,2,0,45,4500002
147,2016,450000200445,450000200445,12,4,1,1,45,4500002
148,2016,450000200445,450000200445,12,2,2,33,45,4500002
149,2016,450000200445,450000200445,12,2,1,35,45,4500002
150,2016,450000200445,450000200445,12,3,2,1,45,4500002
151,2016,450000200445,450000200445,12,3,1,2,45,4500002
152,2016,450000200445,450000200445,12,6,2,0,45,4500002
153,2016,450000200445,450000200445,12,6,1,0,45,4500002
154,2016,450000200445,450000200445,12,9,9,0,45,4500002
155,2016,450000200445,450000200445,12,7,2,2,45,4500002
156,2016,450000200445,450000200445,12,7,1,2,45,4500002
157,2016,450000200445,450000200445,12,1,2,20,45,4500002
158,2016,450000200445,450000200445,12,1,1,19,45,4500002
159,2016,450000200445,450000200445,12,99,99,117,45,4500002
160,2016,450000401226,450000401226,12,5,2,0,45,4500004
161,2016,450000401226,450000401226,12,5,1,0,45,4500004
162,2016,450000401226,450000401226,12,4,2,0,45,4500004
163,2016,450000401226,450000401226,12,4,1,0,45,4500004
164,2016,450000401226,450000401226,12,2,2,0,45,4500004
165,2016,450000401226,450000401226,12,2,1,0,45,4500004
166,2016,450000401226,450000401226,12,3,2,0,45,4500004
167,2016,450000401226,450000401226,12,3,1,0,45,4500004
168,2016,450000401226,450000401226,12,6,2,0,45,4500004
169,2016,450000401226,450000401226,12,6,1,0,45,4500004
170,2016,450000401226,450000401226,12,9,9,0,45,4500004
171,2016,450000401226,450000401226,12,7,2,0,45,4500004
172,2016,450000401226,450000401226,12,7,1,0,45,4500004
173,2016,450000401226,450000401226,12,1,2,2,45,4500004
174,2016,450000401226,450000401226,12,1,1,0,45,4500004
175,2016,450000401226,450000401226,12,99,99,2,45,4500004
176,2016,450000401227,450000401227,12,5,2,0,45,4500004
177,2016,450000401227,450000401227,12,5,1,0,45,4500004
178,2016,450000401227,450000401227,12,4,2,0,45,4500004
179,2016,450000401227,450000401227,12,4,1,0,45,4500004
180,2016,450000401227,450000401227,12,2,2,3,45,4500004
181,2016,450000401227,450000401227,12,2,1,2,45,4500004
182,2016,450000401227,450000401227,12,3,2,0,45,4500004
183,2016,450000401227,450000401227,12,3,1,0,45,4500004
184,2016,450000401227,450000401227,12,6,2,0,45,4500004
185,2016,450000401227,450000401227,12,6,1,0,45,4500004
186,2016,450000401227,450000401227,12,9,9,0,45,4500004
187,2016,450000401227,450000401227,12,7,2,0,45,4500004
188,2016,450000401227,450000401227,12,7,1,0,45,4500004
189,2016,450000401227,450000401227,12,1,2,1,45,4500004
190,2016,450000401227,450000401227,12,1,1,1,45,4500004
191,2016,450000401227,450000401227,12,99,99,7,45,4500004
192,2016,450000401402,450000401402,12,5,2,0,45,4500004
193,2016,450000401402,450000401402,12,5,1,0,45,4500004
194,2016,450000401402,450000401402,12,4,2,0,45,4500004
195,2016,450000401402,450000401402,12,4,1,0,45,4500004
196,2016,450000401402,450000401402,12,2,2,4,45,4500004
197,2016,450000401402,450000401402,12,2,1,7,45,4500004
198,2016,450000401402,450000401402,12,3,2,3,45,4500004
199,2016,450000401402,450000401402,12,3,1,1,45,4500004
200,2016,450000401402,450000401402,12,6,2,0,45,4500004
201,2016,450000401402,450000401402,12,6,1,0,45,4500004
202,2016,450000401402,450000401402,12,9,9,0,45,4500004
203,2016,450000401402,450000401402,12,7,2,1,45,4500004
204,2016,450000401402,450000401402,12,7,1,0,45,4500004
205,2016,450000401402,450000401402,12,1,2,7,45,4500004
206,2016,450000401402,450000401402,12,1,1,5,45,4500004
207,2016,450000401402,450000401402,12,99,99,28,45,4500004
208,2016,450000700597,450000700597,12,5,2,0,45,4500007
209,2016,450000700597,450000700597,12,5,1,0,45,4500007
210,2016,450000700597,450000700597,12,4,2,0,45,4500007
211,2016,450000700597,450000700597,12,4,1,0,45,4500007
212,2016,450000700597,450000700597,12,2,2,0,45,4500007
213,2016,450000700597,450000700597,12,2,1,0,45,4500007
214,2016,450000700597,450000700597,12,3,2,0,45,4500007
215,2016,450000700597,450000700597,12,3,1,0,45,4500007
216,2016,450000700597,450000700597,12,6,2,0,45,4500007
217,2016,450000700597,450000700597,12,6,1,0,45,4500007
218,2016,450000700597,450000700597,12,9,9,0,45,4500007
219,2016,450000700597,450000700597,12,7,2,0,45,4500007
220,2016,450000700597,450000700597,12,7,1,0,45,4500007
221,2016,450000700597,450000700597,12,1,2,0,45,4500007
222,2016,450000700597,450000700597,12,1,1,0,45,4500007
223,2016,450000700597,450000700597,12,99,99,0,45,4500007
224,2016,450000800863,450000800863,12,5,2,0,45,4500008
225,2016,450000800863,450000800863,12,5,1,0,45,4500008
226,2016,450000800863,450000800863,12,4,2,0,45,4500008
227,2016,450000800863,450000800863,12,4,1,0,45,4500008
228,2016,450000800863,450000800863,12,2,2,0,45,4500008
229,2016,450000800863,450000800863,12,2,1,0,45,4500008
230,2016,450000800863,450000800863,12,3,2,0,45,4500008
231,2016,450000800863,450000800863,12,3,1,0,45,4500008
232,2016,450000800863,450000800863,12,6,2,0,45,4500008
233,2016,450000800863,450000800863,12,6,1,0,45,4500008
234,2016,450000800863,450000800863,12,9,9,0,45,4500008
235,2016,450000800863,450000800863,12,7,2,0,45,4500008
236,2016,450000800863,450000800863,12,7,1,0,45,4500008
237,2016,450000800863,450000800863,12,1,2,0,45,4500008
238,2016,450000800863,450000800863,12,1,1,0,45,4500008
239,2016,450000800863,450000800863,12,99,99,0,45,4500008
240,2016,450001001039,450001001039,12,5,2,0,45,4500010
241,2016,450001001039,450001001039,12,5,1,0,45,4500010
242,2016,450001001039,450001001039,12,4,2,0,45,4500010
243,2016,450001001039,450001001039,12,4,1,0,45,4500010
244,2016,450001001039,450001001039,12,2,2,0,45,4500010
245,2016,450001001039,450001001039,12,2,1,0,45,4500010
246,2016,450001001039,450001001039,12,3,2,0,45,4500010
247,2016,450001001039,450001001039,12,3,1,0,45,4500010
248,2016,450001001039,450001001039,12,6,2,0,45,4500010
249,2016,450001001039,450001001039,12,6,1,0,45,4500010
250,2016,450001001039,450001001039,12,9,9,0,45,4500010
251,2016,450001001039,450001001039,12,7,2,0,45,4500010
252,2016,450001001039,450001001039,12,7,1,0,45,4500010
253,2016,450001001039,450001001039,12,1,2,0,45,4500010
254,2016,450001001039,450001001039,12,1,1,0,45,4500010
255,2016,450001001039,450001001039,12,99,99,0,45,4500010
256,2016,450001100991,450001100991,12,5,2,0,45,4500011
257,2016,450001100991,450001100991,12,5,1,0,45,4500011
258,2016,450001100991,450001100991,12,4,2,0,45,4500011
259,2016,450001100991,450001100991,12,4,1,0,45,4500011
260,2016,450001100991,450001100991,12,2,2,0,45,4500011
261,2016,450001100991,450001100991,12,2,1,0,45,4500011
262,2016,450001100991,450001100991,12,3,2,0,45,4500011
263,2016,450001100991,450001100991,12,3,1,0,45,4500011
264,2016,450001100991,450001100991,12,6,2,0,45,4500011
265,2016,450001100991,450001100991,12,6,1,0,45,4500011
266,2016,450001100991,450001100991,12,9,9,0,45,4500011
267,2016,450001100991,450001100991,12,7,2,0,45,4500011
268,2016,450001100991,450001100991,12,7,1,0,45,4500011
269,2016,450001100991,450001100991,12,1,2,0,45,4500011
270,2016,450001100991,450001100991,12,1,1,0,45,4500011
271,2016,450001100991,450001100991,12,99,99,0,45,4500011
272,2016,450069000011,450069000011,12,5,2,0,45,4500690
273,2016,450069000011,450069000011,12,5,1,0,45,4500690
274,2016,450069000011,450069000011,12,4,2,0,45,4500690
275,2016,450069000011,450069000011,12,4,1,0,45,4500690
276,2016,450069000011,450069000011,12,2,2,22,45,4500690
277,2016,450069000011,450069000011,12,2,1,16,45,4500690
278,2016,450069000011,450069000011,12,3,2,2,45,4500690
279,2016,450069000011,450069000011,12,3,1,1,45,4500690
280,2016,450069000011,450069000011,12,6,2,0,45,4500690
281,2016,450069000011,450069000011,12,6,1,0,45,4500690
282,2016,450069000011,450069000011,12,9,9,0,45,4500690
283,2016,450069000011,450069000011,12,7,2,4,45,4500690
284,2016,450069000011,450069000011,12,7,1,3,45,4500690
285,2016,450069000011,450069000011,12,1,2,19,45,4500690
286,2016,450069000011,450069000011,12,1,1,30,45,4500690
287,2016,450069000011,450069000011,12,99,99,97,45,4500690
288,2016,450069000012,450069000012,12,5,2,0,45,4500690
289,2016,450069000012,450069000012,12,5,1,0,45,4500690
290,2016,450069000012,450069000012,12,4,2,0,45,4500690
291,2016,450069000012,450069000012,12,4,1,0,45,4500690
292,2016,450069000012,450069000012,12,2,2,10,45,4500690
293,2016,450069000012,450069000012,12,2,1,4,45,4500690
294,2016,450069000012,450069000012,12,3,2,0,45,4500690
295,2016,450069000012,450069000012,12,3,1,0,45,4500690
296,2016,450069000012,450069000012,12,6,2,0,45,4500690
297,2016,450069000012,450069000012,12,6,1,0,45,4500690
298,2016,450069000012,450069000012,12,9,9,0,45,4500690
299,2016,450069000012,450069000012,12,7,2,1,45,4500690
300,2016,450069000012,450069000012,12,7,1,1,45,4500690
301,2016,450069000012,450069000012,12,1,2,26,45,4500690
302,2016,450069000012,450069000012,12,1,1,33,45,4500690
303,2016,450069000012,450069000012,12,99,99,75,45,4500690
304,2016,450069001188,450069001188,12,5,2,0,45,4500690
305,2016,450069001188,450069001188,12,5,1,0,45,4500690
306,2016,450069001188,450069001188,12,4,2,0,45,4500690
307,2016,450069001188,450069001188,12,4,1,0,45,4500690
308,2016,450069001188,450069001188,12,2,2,0,45,4500690
309,2016,450069001188,450069001188,12,2,1,0,45,4500690
310,2016,450069001188,450069001188,12,3,2,0,45,4500690
311,2016,450069001188,450069001188,12,3,1,0,45,4500690
312,2016,450069001188,450069001188,12,6,2,0,45,4500690
313,2016,450069001188,450069001188,12,6,1,0,45,4500690
314,2016,450069001188,450069001188,12,9,9,0,45,4500690
315,2016,450069001188,450069001188,12,7,2,0,45,4500690
316,2016,450069001188,450069001188,12,7,1,0,45,4500690
317,2016,450069001188,450069001188,12,1,2,0,45,4500690
318,2016,450069001188,450069001188,12,1,1,0,45,4500690
319,2016,450069001188,450069001188,12,99,99,0,45,4500690
320,2016,450072000046,450072000046,12,5,2,0,45,4500720
321,2016,450072000046,450072000046,12,5,1,0,45,4500720
322,2016,450072000046,450072000046,12,4,2,0,45,4500720
323,2016,450072000046,450072000046,12,4,1,0,45,4500720
324,2016,450072000046,450072000046,12,2,2,67,45,4500720
325,2016,450072000046,450072000046,12,2,1,62,45,4500720
326,2016,450072000046,450072000046,12,3,2,10,45,4500720
327,2016,450072000046,450072000046,12,3,1,9,45,4500720
328,2016,450072000046,450072000046,12,6,2,0,45,4500720
329,2016,450072000046,450072000046,12,6,1,0,45,4500720
330,2016,450072000046,450072000046,12,9,9,0,45,4500720
331,2016,450072000046,450072000046,12,7,2,9,45,4500720
332,2016,450072000046,450072000046,12,7,1,0,45,4500720
333,2016,450072000046,450072000046,12,1,2,76,45,4500720
334,2016,450072000046,450072000046,12,1,1,80,45,4500720
335,2016,450072000046,450072000046,12,99,99,313,45,4500720
336,2016,450072000055,450072000055,12,5,2,0,45,4500720
337,2016,450072000055,450072000055,12,5,1,0,45,4500720
338,2016,450072000055,450072000055,12,4,2,1,45,4500720
339,2016,450072000055,450072000055,12,4,1,1,45,4500720
340,2016,450072000055,450072000055,12,2,2,50,45,4500720
341,2016,450072000055,450072000055,12,2,1,44,45,4500720
342,2016,450072000055,450072000055,12,3,2,7,45,4500720
343,2016,450072000055,450072000055,12,3,1,7,45,4500720
344,2016,450072000055,450072000055,12,6,2,1,45,4500720
345,2016,450072000055,450072000055,12,6,1,0,45,4500720
346,2016,450072000055,450072000055,12,9,9,0,45,4500720
347,2016,450072000055,450072000055,12,7,2,2,45,4500720
348,2016,450072000055,450072000055,12,7,1,3,45,4500720
349,2016,450072000055,450072000055,12,1,2,80,45,4500720
350,2016,450072000055,450072000055,12,1,1,91,45,4500720
351,2016,450072000055,450072000055,12,99,99,287,45,4500720
352,2016,450072000056,450072000056,12,5,2,0,45,4500720
353,2016,450072000056,450072000056,12,5,1,0,45,4500720
354,2016,450072000056,450072000056,12,4,2,0,45,4500720
355,2016,450072000056,450072000056,12,4,1,0,45,4500720
356,2016,450072000056,450072000056,12,2,2,11,45,4500720
357,2016,450072000056,450072000056,12,2,1,12,45,4500720
358,2016,450072000056,450072000056,12,3,2,1,45,4500720
359,2016,450072000056,450072000056,12,3,1,2,45,4500720
360,2016,450072000056,450072000056,12,6,2,1,45,4500720
361,2016,450072000056,450072000056,12,6,1,0,45,4500720
362,2016,450072000056,450072000056,12,9,9,0,45,4500720
363,2016,450072000056,450072000056,12,7,2,0,45,4500720
364,2016,450072000056,450072000056,12,7,1,0,45,4500720
365,2016,450072000056,450072000056,12,1,2,9,45,4500720
366,2016,450072000056,450072000056,12,1,1,10,45,4500720
367,2016,450072000056,450072000056,12,99,99,46,45,4500720
368,2016,450072000057,450072000057,12,5,2,0,45,4500720
369,2016,450072000057,450072000057,12,5,1,1,45,4500720
370,2016,450072000057,450072000057,12,4,2,0,45,4500720
371,2016,450072000057,450072000057,12,4,1,0,45,4500720
372,2016,450072000057,450072000057,12,2,2,16,45,4500720
373,2016,450072000057,450072000057,12,2,1,18,45,4500720
374,2016,450072000057,450072000057,12,3,2,0,45,4500720
375,2016,450072000057,450072000057,12,3,1,1,45,4500720
376,2016,450072000057,450072000057,12,6,2,0,45,4500720
377,2016,450072000057,450072000057,12,6,1,0,45,4500720
378,2016,450072000057,450072000057,12,9,9,0,45,4500720
379,2016,450072000057,450072000057,12,7,2,0,45,4500720
380,2016,450072000057,450072000057,12,7,1,3,45,4500720
381,2016,450072000057,450072000057,12,1,2,15,45,4500720
382,2016,450072000057,450072000057,12,1,1,5,45,4500720
383,2016,450072000057,450072000057,12,99,99,59,45,4500720
384,2016,450072000058,450072000058,12,5,2,0,45,4500720
385,2016,450072000058,450072000058,12,5,1,0,45,4500720
386,2016,450072000058,450072000058,12,4,2,0,45,4500720
387,2016,450072000058,450072000058,12,4,1,0,45,4500720
388,2016,450072000058,450072000058,12,2,2,0,45,4500720
389,2016,450072000058,450072000058,12,2,1,0,45,4500720
390,2016,450072000058,450072000058,12,3,2,0,45,4500720
391,2016,450072000058,450072000058,12,3,1,0,45,4500720
392,2016,450072000058,450072000058,12,6,2,0,45,4500720
393,2016,450072000058,450072000058,12,6,1,0,45,4500720
394,2016,450072000058,450072000058,12,9,9,0,45,4500720
395,2016,450072000058,450072000058,12,7,2,0,45,4500720
396,2016,450072000058,450072000058,12,7,1,0,45,4500720
397,2016,450072000058,450072000058,12,1,2,0,45,4500720
398,2016,450072000058,450072000058,12,1,1,0,45,4500720
399,2016,450072000058,450072000058,12,99,99,0,45,4500720
400,2016,450072000940,450072000940,12,5,2,0,45,4500720
401,2016,450072000940,450072000940,12,5,1,0,45,4500720
402,2016,450072000940,450072000940,12,4,2,0,45,4500720
403,2016,450072000940,450072000940,12,4,1,0,45,4500720
404,2016,450072000940,450072000940,12,2,2,1,45,4500720
405,2016,450072000940,450072000940,12,2,1,2,45,4500720
406,2016,450072000940,450072000940,12,3,2,0,45,4500720
407,2016,450072000940,450072000940,12,3,1,0,45,4500720
408,2016,450072000940,450072000940,12,6,2,0,45,4500720
409,2016,450072000940,450072000940,12,6,1,0,45,4500720
410,2016,450072000940,450072000940,12,9,9,0,45,4500720
411,2016,450072000940,450072000940,12,7,2,0,45,4500720
412,2016,450072000940,450072000940,12,7,1,0,45,4500720
413,2016,450072000940,450072000940,12,1,2,2,45,4500720
414,2016,450072000940,450072000940,12,1,1,0,45,4500720
415,2016,450072000940,450072000940,12,99,99,5,45,4500720
416,2016,450072001198,450072001198,12,5,2,1,45,4500720
417,2016,450072001198,450072001198,12,5,1,1,45,4500720
418,2016,450072001198,450072001198,12,4,2,0,45,4500720
419,2016,450072001198,450072001198,12,4,1,1,45,4500720
420,2016,450072001198,450072001198,12,2,2,22,45,4500720
421,2016,450072001198,450072001198,12,2,1,44,45,4500720
422,2016,450072001198,450072001198,12,3,2,10,45,4500720
423,2016,450072001198,450072001198,12,3,1,9,45,4500720
424,2016,450072001198,450072001198,12,6,2,0,45,4500720
425,2016,450072001198,450072001198,12,6,1,0,45,4500720
426,2016,450072001198,450072001198,12,9,9,0,45,4500720
427,2016,450072001198,450072001198,12,7,2,2,45,4500720
428,2016,450072001198,450072001198,12,7,1,1,45,4500720
429,2016,450072001198,450072001198,12,1,2,89,45,4500720
430,2016,450072001198,450072001198,12,1,1,90,45,4500720
431,2016,450072001198,450072001198,12,99,99,270,45,4500720
432,2016,450072001202,450072001202,12,5,2,0,45,4500720
433,2016,450072001202,450072001202,12,5,1,0,45,4500720
434,2016,450072001202,450072001202,12,4,2,3,45,4500720
435,2016,450072001202,450072001202,12,4,1,2,45,4500720
436,2016,450072001202,450072001202,12,2,2,44,45,4500720
437,2016,450072001202,450072001202,12,2,1,38,45,4500720
438,2016,450072001202,450072001202,12,3,2,12,45,4500720
439,2016,450072001202,450072001202,12,3,1,9,45,4500720
440,2016,450072001202,450072001202,12,6,2,0,45,4500720
441,2016,450072001202,450072001202,12,6,1,1,45,4500720
442,2016,450072001202,450072001202,12,9,9,0,45,4500720
443,2016,450072001202,450072001202,12,7,2,5,45,4500720
444,2016,450072001202,450072001202,12,7,1,6,45,4500720
445,2016,450072001202,450072001202,12,1,2,94,45,4500720
446,2016,450072001202,450072001202,12,1,1,97,45,4500720
447,2016,450072001202,450072001202,12,99,99,311,45,4500720
448,2016,450072001323,450072001323,12,5,2,1,45,4500720
449,2016,450072001323,450072001323,12,5,1,0,45,4500720
450,2016,450072001323,450072001323,12,4,2,0,45,4500720
451,2016,450072001323,450072001323,12,4,1,0,45,4500720
452,2016,450072001323,450072001323,12,2,2,30,45,4500720
453,2016,450072001323,450072001323,12,2,1,33,45,4500720
454,2016,450072001323,450072001323,12,3,2,9,45,4500720
455,2016,450072001323,450072001323,12,3,1,6,45,4500720
456,2016,450072001323,450072001323,12,6,2,0,45,4500720
457,2016,450072001323,450072001323,12,6,1,0,45,4500720
458,2016,450072001323,450072001323,12,9,9,0,45,4500720
459,2016,450072001323,450072001323,12,7,2,1,45,4500720
460,2016,450072001323,450072001323,12,7,1,1,45,4500720
461,2016,450072001323,450072001323,12,1,2,31,45,4500720
462,2016,450072001323,450072001323,12,1,1,36,45,4500720
463,2016,450072001323,450072001323,12,99,99,148,45,4500720
464,2016,450075000064,450075000064,12,5,2,0,45,4500750
465,2016,450075000064,450075000064,12,5,1,0,45,4500750
466,2016,450075000064,450075000064,12,4,2,0,45,4500750
467,2016,450075000064,450075000064,12,4,1,0,45,4500750
468,2016,450075000064,450075000064,12,2,2,35,45,4500750
469,2016,450075000064,450075000064,12,2,1,30,45,4500750
470,2016,450075000064,450075000064,12,3,2,0,45,4500750
471,2016,450075000064,450075000064,12,3,1,3,45,4500750
472,2016,450075000064,450075000064,12,6,2,0,45,4500750
473,2016,450075000064,450075000064,12,6,1,0,45,4500750
474,2016,450075000064,450075000064,12,9,9,0,45,4500750
475,2016,450075000064,450075000064,12,7,2,0,45,4500750
476,2016,450075000064,450075000064,12,7,1,0,45,4500750
477,2016,450075000064,450075000064,12,1,2,1,45,4500750
478,2016,450075000064,450075000064,12,1,1,0,45,4500750
479,2016,450075000064,450075000064,12,99,99,69,45,4500750
