,year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
97,2015,010054000240,10054000240,12,99,99,76,1,100540
98,2015,010054000243,10054000243,12,99,99,104,1,100540
99,2015,010054000247,10054000247,12,99,99,81,1,100540
100,2015,010054000250,10054000250,12,99,99,92,1,100540
101,2015,010054000700,10054000700,12,99,99,-1,1,100540
102,2015,010054000708,10054000708,12,99,99,-1,1,100540
103,2015,010054001488,10054001488,12,99,99,69,1,100540
104,2015,010054001489,10054001489,12,99,99,85,1,100540
105,2015,010060000263,10060000263,12,99,99,53,1,100600
106,2015,010060000271,10060000271,12,99,99,176,1,100600
107,2015,010060000738,10060000738,12,99,99,-1,1,100600
108,2015,010063000274,10063000274,12,99,99,45,1,100630
109,2015,010063000278,10063000278,12,99,99,94,1,100630
110,2015,010063000279,10063000279,12,99,99,26,1,100630
111,2015,010063000282,10063000282,12,99,99,75,1,100630
112,2015,010063000283,10063000283,12,99,99,39,1,100630
113,2015,010063000741,10063000741,12,99,99,-1,1,100630
114,2015,010066000261,10066000261,12,99,99,27,1,100660
115,2015,010066000262,10066000262,12,99,99,150,1,100660
116,2015,010066000265,10066000265,12,99,99,47,1,100660
117,2015,010066000270,10066000270,12,99,99,58,1,100660
118,2015,010066000288,10066000288,12,99,99,40,1,100660
119,2015,010066000748,10066000748,12,99,99,-1,1,100660
120,2015,010066001491,10066001491,12,99,99,194,1,100660
121,2015,010066002190,10066002190,12,99,99,-1,1,100660
122,2015,010069000291,10069000291,12,99,99,51,1,100690
123,2015,010069000297,10069000297,12,99,99,60,1,100690
124,2015,010072000298,10072000298,12,99,99,86,1,100720
125,2015,010072001493,10072001493,12,99,99,144,1,100720
126,2015,010075002210,10075002210,12,99,99,153,1,100750
127,2015,010078000318,10078000318,12,99,99,112,1,100780
128,2015,010078000321,10078000321,12,99,99,58,1,100780
129,2015,010078000768,10078000768,12,99,99,-1,1,100780
130,2015,010078002361,10078002361,12,99,99,-1,1,100780
131,2015,010081000323,10081000323,12,99,99,46,1,100810
132,2015,010081000327,10081000327,12,99,99,48,1,100810
133,2015,010081001494,10081001494,12,99,99,64,1,100810
134,2015,010084000333,10084000333,12,99,99,46,1,100840
135,2015,010084000334,10084000334,12,99,99,70,1,100840
136,2015,010084000335,10084000335,12,99,99,76,1,100840
137,2015,010087001766,10087001766,12,99,99,78,1,100870
138,2015,010087002360,10087002360,12,99,99,-1,1,100870
139,2015,010090000798,10090000798,12,99,99,-1,1,100900
140,2015,010090001749,10090001749,12,99,99,74,1,100900
141,2015,010093000360,10093000360,12,99,99,30,1,100930
142,2015,010093000361,10093000361,12,99,99,43,1,100930
143,2015,010093000362,10093000362,12,99,99,43,1,100930
144,2015,010093000363,10093000363,12,99,99,101,1,100930
145,2015,010096000365,10096000365,12,99,99,39,1,100960
146,2015,010096000367,10096000367,12,99,99,44,1,100960
147,2015,010096000368,10096000368,12,99,99,55,1,100960
148,2015,010096000801,10096000801,12,99,99,-1,1,100960
149,2015,010099000370,10099000370,12,99,99,227,1,100990
150,2015,010099001323,10099001323,12,99,99,-1,1,100990
151,2015,010099002089,10099002089,12,99,99,-1,1,100990
152,2015,010102000374,10102000374,12,99,99,63,1,101020
153,2015,010102000377,10102000377,12,99,99,132,1,101020
154,2015,010102000379,10102000379,12,99,99,87,1,101020
155,2015,010102000380,10102000380,12,99,99,78,1,101020
156,2015,010102000381,10102000381,12,99,99,60,1,101020
157,2015,010102000385,10102000385,12,99,99,76,1,101020
158,2015,010102000387,10102000387,12,99,99,127,1,101020
159,2015,010102000803,10102000803,12,99,99,-1,1,101020
160,2015,010102001497,10102001497,12,99,99,22,1,101020
161,2015,010102001567,10102001567,12,99,99,-1,1,101020
162,2015,010105000388,10105000388,12,99,99,45,1,101050
163,2015,010105000389,10105000389,12,99,99,88,1,101050
164,2015,010105000390,10105000390,12,99,99,41,1,101050
165,2015,010108000394,10108000394,12,99,99,78,1,101080
166,2015,010111000397,10111000397,12,99,99,141,1,101110
167,2015,010111000402,10111000402,12,99,99,50,1,101110
168,2015,010111000406,10111000406,12,99,99,112,1,101110
169,2015,010111000818,10111000818,12,99,99,-1,1,101110
170,2015,010114000411,10114000411,12,99,99,59,1,101140
171,2015,010114000415,10114000415,12,99,99,65,1,101140
172,2015,010114000416,10114000416,12,99,99,84,1,101140
173,2015,010114000419,10114000419,12,99,99,60,1,101140
174,2015,010114000422,10114000422,12,99,99,87,1,101140
175,2015,010114000424,10114000424,12,99,99,78,1,101140
176,2015,010114000425,10114000425,12,99,99,38,1,101140
177,2015,010114000819,10114000819,12,99,99,-1,1,101140
178,2015,010114000830,10114000830,12,99,99,-1,1,101140
179,2015,010114000832,10114000832,12,99,99,-1,1,101140
180,2015,010114001860,10114001860,12,99,99,130,1,101140
181,2015,010117000426,10117000426,12,99,99,332,1,101170
182,2015,010117000429,10117000429,12,99,99,190,1,101170
183,2015,010117001631,10117001631,12,99,99,-1,1,101170
184,2015,010117002090,10117002090,12,99,99,-1,1,101170
185,2015,010117002175,10117002175,12,99,99,28,1,101170
186,2015,010120000148,10120000148,12,99,99,162,1,101200
187,2015,010123000445,10123000445,12,99,99,291,1,101230
188,2015,010123001349,10123001349,12,99,99,-1,1,101230
189,2015,010123001501,10123001501,12,99,99,311,1,101230
190,2015,010123001873,10123001873,12,99,99,-1,1,101230
191,2015,010126000461,10126000461,12,99,99,64,1,101260
192,2015,010126001354,10126001354,12,99,99,-1,1,101260
193,2015,010129000463,10129000463,12,99,99,100,1,101290
194,2015,010129000465,10129000465,12,99,99,103,1,101290
195,2015,010129000468,10129000468,12,99,99,239,1,101290
196,2015,010129000471,10129000471,12,99,99,245,1,101290
197,2015,010129000834,10129000834,12,99,99,-1,1,101290
198,2015,010132000476,10132000476,12,99,99,515,1,101320
199,2015,010135000484,10135000484,12,99,99,105,1,101350
200,2015,010135000487,10135000487,12,99,99,71,1,101350
201,2015,010135000492,10135000492,12,99,99,100,1,101350
202,2015,010135000840,10135000840,12,99,99,-1,1,101350
203,2015,010135000841,10135000841,12,99,99,-1,1,101350
204,2015,010135001409,10135001409,12,99,99,-1,1,101350
205,2015,010138000496,10138000496,12,99,99,64,1,101380
206,2015,010138000498,10138000498,12,99,99,85,1,101380
207,2015,010138000505,10138000505,12,99,99,80,1,101380
208,2015,010138000506,10138000506,12,99,99,209,1,101380
209,2015,010138000507,10138000507,12,99,99,64,1,101380
210,2015,010138000509,10138000509,12,99,99,0,1,101380
211,2015,010138000845,10138000845,12,99,99,-1,1,101380
212,2015,010138000849,10138000849,12,99,99,-1,1,101380
213,2015,010138000853,10138000853,12,99,99,-1,1,101380
214,2015,010138001662,10138001662,12,99,99,100,1,101380
215,2015,010141000511,10141000511,12,99,99,185,1,101410
216,2015,010141001874,10141001874,12,99,99,-1,1,101410
217,2015,010144000516,10144000516,12,99,99,142,1,101440
218,2015,010144001361,10144001361,12,99,99,-1,1,101440
219,2015,010144001363,10144001363,12,99,99,-1,1,101440
220,2015,010147000521,10147000521,12,99,99,39,1,101470
221,2015,010147000525,10147000525,12,99,99,25,1,101470
222,2015,010147001787,10147001787,12,99,99,95,1,101470
223,2015,010153000528,10153000528,12,99,99,344,1,101530
224,2015,010153001644,10153001644,12,99,99,-1,1,101530
225,2015,010156000538,10156000538,12,99,99,199,1,101560
226,2015,010159000541,10159000541,12,99,99,33,1,101590
227,2015,010159000544,10159000544,12,99,99,58,1,101590
228,2015,010159000545,10159000545,12,99,99,47,1,101590
229,2015,010159000548,10159000548,12,99,99,24,1,101590
230,2015,010159000860,10159000860,12,99,99,-1,1,101590
231,2015,010159001869,10159001869,12,99,99,43,1,101590
232,2015,010162001368,10162001368,12,99,99,0,1,101620
233,2015,010162001646,10162001646,12,99,99,-1,1,101620
234,2015,010162001824,10162001824,12,99,99,364,1,101620
235,2015,010164000567,10164000567,12,99,99,77,1,101640
236,2015,010166000570,10166000570,12,99,99,57,1,101660
237,2015,010166000571,10166000571,12,99,99,57,1,101660
238,2015,010166001519,10166001519,12,99,99,102,1,101660
239,2015,010168000576,10168000576,12,99,99,78,1,101680
240,2015,010168000864,10168000864,12,99,99,-1,1,101680
241,2015,010168002181,10168002181,12,99,99,-1,1,101680
242,2015,010169000582,10169000582,12,99,99,126,1,101690
243,2015,010171000588,10171000588,12,99,99,104,1,101710
244,2015,010171000875,10171000875,12,99,99,-1,1,101710
245,2015,010171002162,10171002162,12,99,99,113,1,101710
246,2015,010172000594,10172000594,12,99,99,120,1,101720
247,2015,010172001370,10172001370,12,99,99,-1,1,101720
248,2015,010173000599,10173000599,12,99,99,214,1,101730
249,2015,010174000600,10174000600,12,99,99,62,1,101740
250,2015,010174000604,10174000604,12,99,99,144,1,101740
251,2015,010174002120,10174002120,12,99,99,-1,1,101740
252,2015,010176000608,10176000608,12,99,99,244,1,101760
253,2015,010177000611,10177000611,12,99,99,102,1,101770
254,2015,010177000612,10177000612,12,99,99,56,1,101770
255,2015,010177000614,10177000614,12,99,99,40,1,101770
256,2015,010177000615,10177000615,12,99,99,150,1,101770
257,2015,010177000617,10177000617,12,99,99,82,1,101770
258,2015,010177000882,10177000882,12,99,99,-1,1,101770
259,2015,010177000885,10177000885,12,99,99,-1,1,101770
260,2015,010177002358,10177002358,12,99,99,-1,1,101770
261,2015,010180000629,10180000629,12,99,99,405,1,101800
262,2015,010180000631,10180000631,12,99,99,468,1,101800
263,2015,010180000633,10180000633,12,99,99,144,1,101800
264,2015,010180000636,10180000636,12,99,99,200,1,101800
265,2015,010180001374,10180001374,12,99,99,73,1,101800
266,2015,010180001375,10180001375,12,99,99,-1,1,101800
267,2015,010180001379,10180001379,12,99,99,-1,1,101800
268,2015,010180001651,10180001651,12,99,99,212,1,101800
269,2015,010180001653,10180001653,12,99,99,-1,1,101800
270,2015,010183000662,10183000662,12,99,99,74,1,101830
271,2015,010183000663,10183000663,12,99,99,5,1,101830
272,2015,010183000667,10183000667,12,99,99,68,1,101830
273,2015,010183000668,10183000668,12,99,99,37,1,101830
274,2015,010183000671,10183000671,12,99,99,40,1,101830
275,2015,010183000888,10183000888,12,99,99,-1,1,101830
276,2015,010183000908,10183000908,12,99,99,-1,1,101830
277,2015,010183001532,10183001532,12,99,99,93,1,101830
278,2015,010183001751,10183001751,12,99,99,116,1,101830
279,2015,010186000673,10186000673,12,99,99,100,1,101860
280,2015,010189000678,10189000678,12,99,99,202,1,101890
281,2015,010189001675,10189001675,12,99,99,0,1,101890
282,2015,010192000466,10192000466,12,99,99,-1,1,101920
283,2015,010192000469,10192000469,12,99,99,352,1,101920
284,2015,010192000698,10192000698,12,99,99,145,1,101920
285,2015,010192000702,10192000702,12,99,99,195,1,101920
286,2015,010192000704,10192000704,12,99,99,70,1,101920
287,2015,010192000706,10192000706,12,99,99,292,1,101920
288,2015,010192000717,10192000717,12,99,99,228,1,101920
289,2015,010192000725,10192000725,12,99,99,226,1,101920
290,2015,010192000728,10192000728,12,99,99,192,1,101920
291,2015,010192000732,10192000732,12,99,99,114,1,101920
292,2015,010192000734,10192000734,12,99,99,240,1,101920
293,2015,010192000737,10192000737,12,99,99,140,1,101920
294,2015,010192000744,10192000744,12,99,99,318,1,101920
295,2015,010192001574,10192001574,12,99,99,-1,1,101920
296,2015,010192001680,10192001680,12,99,99,18,1,101920
297,2015,010192001752,10192001752,12,99,99,206,1,101920
298,2015,010192001862,10192001862,12,99,99,-1,1,101920
299,2015,010195000756,10195000756,12,99,99,54,1,101950
300,2015,010195000941,10195000941,12,99,99,-1,1,101950
301,2015,010195001511,10195001511,12,99,99,62,1,101950
302,2015,010195001720,10195001720,12,99,99,40,1,101950
303,2015,010198000759,10198000759,12,99,99,53,1,101980
304,2015,010201000762,10201000762,12,99,99,-1,1,102010
305,2015,010201000764,10201000764,12,99,99,131,1,102010
306,2015,010201000765,10201000765,12,99,99,98,1,102010
307,2015,010201000767,10201000767,12,99,99,87,1,102010
308,2015,010201000770,10201000770,12,99,99,77,1,102010
309,2015,010201000772,10201000772,12,99,99,117,1,102010
310,2015,010201000774,10201000774,12,99,99,20,1,102010
311,2015,010201000775,10201000775,12,99,99,110,1,102010
312,2015,010204000776,10204000776,12,99,99,21,1,102040
313,2015,010204000777,10204000777,12,99,99,-1,1,102040
314,2015,010204000780,10204000780,12,99,99,53,1,102040
315,2015,010204000783,10204000783,12,99,99,138,1,102040
316,2015,010204000958,10204000958,12,99,99,-1,1,102040
317,2015,010204001546,10204001546,12,99,99,84,1,102040
318,2015,010204002211,10204002211,12,99,99,7,1,102040
319,2015,010207000790,10207000790,12,99,99,151,1,102070
320,2015,010207000791,10207000791,12,99,99,72,1,102070
321,2015,010207000792,10207000792,12,99,99,33,1,102070
322,2015,010207000795,10207000795,12,99,99,429,1,102070
323,2015,010210000797,10210000797,12,99,99,133,1,102100
324,2015,010210000799,10210000799,12,99,99,79,1,102100
325,2015,010210000800,10210000800,12,99,99,180,1,102100
326,2015,010210000808,10210000808,12,99,99,59,1,102100
327,2015,010210000810,10210000810,12,99,99,107,1,102100
328,2015,010210000959,10210000959,12,99,99,-1,1,102100
329,2015,010210001549,10210001549,12,99,99,91,1,102100
330,2015,010213000813,10213000813,12,99,99,39,1,102130
331,2015,010216000815,10216000815,12,99,99,59,1,102160
332,2015,010216000817,10216000817,12,99,99,48,1,102160
333,2015,010216001578,10216001578,12,99,99,-1,1,102160
334,2015,010219000824,10219000824,12,99,99,37,1,102190
335,2015,010219001811,10219001811,12,99,99,144,1,102190
336,2015,010219002353,10219002353,12,99,99,-1,1,102190
337,2015,010222000556,10222000556,12,99,99,117,1,102220
338,2015,010222000836,10222000836,12,99,99,345,1,102220
339,2015,010222000843,10222000843,12,99,99,105,1,102220
340,2015,010222000848,10222000848,12,99,99,560,1,102220
341,2015,010222000978,10222000978,12,99,99,-1,1,102220
342,2015,010222000984,10222000984,12,99,99,-1,1,102220
343,2015,010222001683,10222001683,12,99,99,357,1,102220
344,2015,010225000852,10225000852,12,99,99,20,1,102250
345,2015,010225000856,10225000856,12,99,99,8,1,102250
346,2015,010225000857,10225000857,12,99,99,45,1,102250
347,2015,010231000862,10231000862,12,99,99,18,1,102310
348,2015,010231000863,10231000863,12,99,99,39,1,102310
349,2015,010231000866,10231000866,12,99,99,36,1,102310
350,2015,010231000868,10231000868,12,99,99,97,1,102310
351,2015,010231000869,10231000869,12,99,99,32,1,102310
352,2015,010231000985,10231000985,12,99,99,0,1,102310
353,2015,010235000891,10235000891,12,99,99,80,1,102350
354,2015,010235001381,10235001381,12,99,99,-1,1,102350
355,2015,010237000898,10237000898,12,99,99,170,1,102370
356,2015,010237000899,10237000899,12,99,99,609,1,102370
357,2015,010237000900,10237000900,12,99,99,209,1,102370
358,2015,010237000906,10237000906,12,99,99,172,1,102370
359,2015,010237000912,10237000912,12,99,99,290,1,102370
360,2015,010237000934,10237000934,12,99,99,468,1,102370
361,2015,010237000942,10237000942,12,99,99,528,1,102370
362,2015,010237000962,10237000962,12,99,99,191,1,102370
363,2015,010237000964,10237000964,12,99,99,172,1,102370
364,2015,010237000969,10237000969,12,99,99,118,1,102370
365,2015,010237000989,10237000989,12,99,99,372,1,102370
366,2015,010237001083,10237001083,12,99,99,-1,1,102370
367,2015,010237001086,10237001086,12,99,99,-1,1,102370
368,2015,010237001605,10237001605,12,99,99,0,1,102370
369,2015,010237001618,10237001618,12,99,99,80,1,102370
370,2015,010237001686,10237001686,12,99,99,2,1,102370
371,2015,010237001688,10237001688,12,99,99,354,1,102370
372,2015,010237002177,10237002177,12,99,99,23,1,102370
373,2015,010240000973,10240000973,12,99,99,113,1,102400
374,2015,010240000975,10240000975,12,99,99,78,1,102400
375,2015,010240000979,10240000979,12,99,99,15,1,102400
376,2015,010240000980,10240000980,12,99,99,53,1,102400
377,2015,010240001087,10240001087,12,99,99,-1,1,102400
378,2015,010240001094,10240001094,12,99,99,-1,1,102400
379,2015,010243000504,10243000504,12,99,99,113,1,102430
380,2015,010243001015,10243001015,12,99,99,275,1,102430
381,2015,010243001024,10243001024,12,99,99,390,1,102430
382,2015,010243001035,10243001035,12,99,99,308,1,102430
383,2015,010243001036,10243001036,12,99,99,192,1,102430
384,2015,010243001417,10243001417,12,99,99,123,1,102430
385,2015,010243001457,10243001457,12,99,99,124,1,102430
386,2015,010243001691,10243001691,12,99,99,11,1,102430
387,2015,010243002157,10243002157,12,99,99,0,1,102430
388,2015,010243002214,10243002214,12,99,99,253,1,102430
389,2015,010243002413,10243002413,12,99,99,29,1,102430
390,2015,010248001042,10248001042,12,99,99,106,1,102480
391,2015,010248001044,10248001044,12,99,99,59,1,102480
392,2015,010248001048,10248001048,12,99,99,109,1,102480
393,2015,010248001052,10248001052,12,99,99,100,1,102480
394,2015,010248001121,10248001121,12,99,99,-1,1,102480
395,2015,010248001526,10248001526,12,99,99,-1,1,102480
396,2015,010248001696,10248001696,12,99,99,228,1,102480
397,2015,010249001056,10249001056,12,99,99,340,1,102490
398,2015,010252001062,10252001062,12,99,99,215,1,102520
399,2015,010252001382,10252001382,12,99,99,-1,1,102520
400,2015,010255001064,10255001064,12,99,99,94,1,102550
401,2015,010258001070,10258001070,12,99,99,255,1,102580
402,2015,010258002098,10258002098,12,99,99,-1,1,102580
403,2015,010261001073,10261001073,12,99,99,78,1,102610
404,2015,010263501075,10263501075,12,99,99,275,1,102635
405,2015,010263501384,10263501384,12,99,99,-1,1,102635
406,2015,010264001080,10264001080,12,99,99,173,1,102640
407,2015,010264001385,10264001385,12,99,99,-1,1,102640
408,2015,010264001386,10264001386,12,99,99,-1,1,102640
409,2015,010265001573,10265001573,12,99,99,264,1,102650
410,2015,010265002200,10265002200,12,99,99,9,1,102650
411,2015,010267001577,10267001577,12,99,99,55,1,102670
412,2015,010267001734,10267001734,12,99,99,52,1,102670
413,2015,010270001088,10270001088,12,99,99,403,1,102700
414,2015,010270002414,10270002414,12,99,99,-1,1,102700
415,2015,010273001098,10273001098,12,99,99,64,1,102730
416,2015,010273001102,10273001102,12,99,99,41,1,102730
417,2015,010273001104,10273001104,12,99,99,88,1,102730
418,2015,010273001131,10273001131,12,99,99,-1,1,102730
419,2015,010276001108,10276001108,12,99,99,78,1,102760
420,2015,010279001112,10279001112,12,99,99,72,1,102790
