,crdc_id,year,ncessch,leaid,fips,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel,instructional_aides_fte,support_fte,administration_fte
17,450000401228,2017,450000401228,4500004,45,526801,904865.000,,150330.000,173427.000,54307.000,216130.000,7.000,4.000,0.550
18,450000401246,2017,450000401246,4500004,45,478015,691839.000,,96984.000,63322.000,53518.000,225557.000,4.000,4.000,0.600
19,450000401402,2017,450000401402,4500004,45,1011799,1597005.000,,377071.000,115343.000,92792.000,326793.000,19.000,3.000,1.000
20,450069000002,2017,450069000002,4500690,45,691411,1025792.125,,32760.000,210256.656,91364.398,40111.000,2.000,3.500,1.500
21,450069000010,2017,450069000010,4500690,45,1502135,1864900.875,,32492.039,175293.594,154979.516,62407.000,2.000,3.500,2.500
22,450069000011,2017,450069000011,4500690,45,1637361,2103787.250,,16443.000,215742.844,234240.297,100074.000,1.000,4.500,3.500
23,450069000012,2017,450069000012,4500690,45,1373291,1824040.250,,47425.078,217688.312,185635.562,66938.000,3.000,4.500,3.500
24,450069000065,2017,450069000065,4500690,45,1453929,1767405.375,,49087.078,171694.844,92694.000,43905.000,3.000,2.500,1.500
25,450069000066,2017,450069000066,4500690,45,989053,1336719.375,,48227.879,211381.797,88056.000,33123.000,3.000,3.500,1.500
26,450069000071,2017,450069000071,4500690,45,1124735,1534343.625,,137123.016,180330.734,92154.000,30092.000,9.000,4.500,1.500
27,450069001379,2017,450069001379,4500690,45,1142020,1442222.250,,-2.000,222023.922,78177.961,36950.000,0.000,4.500,1.500
28,450072000016,2017,450072000016,4500720,45,1534519,2060061.875,,91706.453,208741.641,225094.828,33787.000,5.000,4.500,4.500
29,450072000018,2017,450072000018,4500720,45,1868927,2503961.750,,123315.617,260655.562,251053.422,44718.000,5.720,6.500,7.000
30,450072000019,2017,450072000019,4500720,45,1391944,1945118.250,,75657.117,270962.906,206553.594,31379.000,4.000,5.500,4.500
31,450072000020,2017,450072000020,4500720,45,1083629,1548768.375,,46773.422,202161.547,216203.578,25346.000,3.860,4.500,4.510
32,450072000021,2017,450072000021,4500720,45,1826354,2651148.250,,108973.352,367980.875,347839.688,43890.000,4.860,7.760,7.500
33,450072000023,2017,450072000023,4500720,45,1639672,2224303.000,,76656.539,290556.406,217417.688,55835.000,4.000,5.500,4.500
34,450072000025,2017,450072000025,4500720,45,753524,1179389.500,,38692.078,175279.969,211893.359,20312.000,1.860,4.000,4.000
35,450072000026,2017,450072000026,4500720,45,967320,1421248.000,,51951.172,200954.891,201021.766,27380.000,3.000,3.970,5.000
36,450072000027,2017,450072000027,4500720,45,1949512,2551900.000,,79374.828,272674.938,250337.484,42587.000,4.000,6.000,6.000
37,450072000030,2017,450072000030,4500720,45,1639707,2214970.750,,78980.398,283485.125,212.150,35465.000,4.000,5.500,4.500
38,450072000031,2017,450072000031,4500720,45,1203308,1797842.250,,74242.273,310703.656,209587.438,24497.000,3.800,5.500,4.000
39,450072000032,2017,450072000032,4500720,45,1726707,2318248.000,,76585.969,295285.375,219669.125,46284.000,4.000,6.000,5.000
40,450072000034,2017,450072000034,4500720,45,1164963,1732491.250,,39403.301,324507.594,203616.469,24333.000,1.860,5.700,5.000
41,450072000040,2017,450072000040,4500720,45,1128981,1590517.875,,44821.949,203692.766,213021.797,27596.000,1.930,4.000,4.000
42,450072000045,2017,450072000045,4500720,45,2112947,2712973.750,,90875.039,257939.422,251212.141,47110.000,5.000,5.500,6.000
43,450072000046,2017,450072000046,4500720,45,3641233,4885657.000,,25426.520,693349.750,525647.188,107770.000,1.600,11.600,10.000
44,450072000050,2017,450072000050,4500720,45,1556740,2273752.000,,56674.301,351758.281,308579.375,45346.000,3.000,6.500,6.000
45,450072000054,2017,450072000054,4500720,45,1454292,2122302.000,,35521.840,325493.062,306994.312,49662.000,2.000,6.500,6.000
46,450072000055,2017,450072000055,4500720,45,3825237,5022838.000,,29252.141,646229.812,522118.812,113250.000,1.600,12.000,10.000
47,450072000056,2017,450072000056,4500720,45,1439332,2238828.500,,65983.609,401843.125,331669.250,153593.000,4.530,7.840,6.000
48,450072000057,2017,450072000057,4500720,45,1246806,1850338.375,,54612.750,326509.969,222409.500,85933.000,2.530,5.340,4.000
49,450072000073,2017,450072000073,4500720,45,985352,1518862.500,,48454.539,293895.812,22159.500,41819.000,2.000,6.340,5.500
50,450072000682,2017,450072000682,4500720,45,110470,335347.000,,-2.000,-2.000,96000.000,21320.000,0.000,0.000,5.000
51,450072000684,2017,450072000684,4500720,45,1639952,2235249.500,,154600.000,187122.906,368565.438,917003.000,7.000,4.000,8.000
52,450072000940,2017,450072000940,4500720,45,100000,139678.000,,4378.000,12060.000,23240.000,9137.000,2.500,3.000,5.000
53,450072001007,2017,450072001007,4500720,45,1760841,2371620.250,,97632.258,285534.250,227612.109,39032.000,5.000,6.000,5.000
54,450072001189,2017,450072001189,4500720,45,2049450,2660002.750,,96054.008,263901.156,250596.719,47723.000,5.000,7.000,5.500
55,450072001193,2017,450072001193,4500720,45,1193315,1761479.875,,66333.961,276732.906,225097.266,29706.000,3.000,5.500,4.500
56,450072001194,2017,450072001194,4500720,45,1242863,1833761.500,,35771.352,258216.562,296910.406,43947.000,2.000,5.000,5.500
57,450072001196,2017,450072001196,4500720,45,1401263,2037823.125,,37298.648,305512.094,293749.094,41132.000,2.000,4.330,6.500
58,450072001197,2017,450072001197,4500720,45,2048748,2785693.500,,15580.380,393471.375,327893.531,46760.000,1.000,7.330,7.000
59,450072001198,2017,450072001198,4500720,45,3442759,4649882.500,,26234.270,682748.562,498139.750,195552.000,1.000,10.000,10.000
60,450072001199,2017,450072001199,4500720,45,609245,1013342.313,,16315.360,185344.656,202437.109,35423.000,1.000,3.800,3.500
61,450072001200,2017,450072001200,4500720,45,975755,1476326.000,,67170.250,233755.969,199644.250,29533.000,3.000,5.000,5.000
62,450072001201,2017,450072001201,4500720,45,1056140,1551144.000,,35410.520,228535.000,231057.703,32828.000,2.000,5.000,5.500
63,450072001202,2017,450072001202,4500720,45,3711892,4906960.500,,32578.020,659161.500,503328.250,111285.000,1.600,11.000,10.000
64,450072001321,2017,450072001321,4500720,45,870754,1421977.375,,39118.000,304123.000,207980.000,25148.000,2.000,5.840,4.000
65,450072001323,2017,450072001323,4500720,45,1769190,2510784.750,,47457.602,362193.875,331943.281,106610.000,2.600,5.500,7.000
66,450072001390,2017,450072001390,4500720,45,1652362,2262173.500,,82437.797,267922.938,259450.328,44895.000,3.930,7.000,6.000
67,450075000064,2017,450075000064,4500750,45,1071694,1614064.000,,55339.980,306678.656,180350.969,706326.000,3.000,10.500,3.000
68,450075001184,2017,450075001184,4500750,45,528197,1195458.250,,185818.578,326654.156,154788.156,4876570.000,9.500,11.000,2.000
69,450075001415,2017,450075001415,4500750,45,428638,818714.500,,94462.523,190650.031,104963.953,340087.000,4.500,5.500,1.500
70,450075001661,2017,450075001661,4500750,45,709651,1340512.375,,201836.734,284546.531,144477.609,330569.000,12.500,9.000,2.000
71,450078000067,2017,450078000067,4500780,45,1525511,2040337.625,,150700.953,138046.047,226079.609,96034.000,6.000,2.000,2.000
72,450078000068,2017,450078000068,4500780,45,1334712,1854120.250,,191421.188,146729.875,181257.000,100172.000,8.500,2.500,2.000
73,450078000070,2017,450078000070,4500780,45,1175087,1623439.625,,98786.594,126511.141,223054.438,62623.000,5.000,3.000,2.000
74,450078000072,2017,450078000072,4500780,45,1357115,1829799.125,,103155.078,148267.078,221261.594,90269.000,5.000,3.000,2.000
75,450078000074,2017,450078000074,4500780,45,1868138,2398070.500,,39609.961,212583.812,277737.969,134658.000,3.000,4.000,3.000
76,450078000076,2017,450078000076,4500780,45,2340144,2997451.250,,46040.039,297902.875,313364.031,483824.000,3.000,6.500,3.000
77,450078000077,2017,450078000077,4500780,45,2776266,3585520.500,,89948.039,377298.531,342007.562,567909.000,5.000,6.000,3.500
78,450078000545,2017,450078000545,4500780,45,1212894,1669262.250,,87773.938,146923.719,221669.938,77818.000,4.000,3.000,2.000
79,450078000686,2017,450078000686,4500780,45,1512799,1929801.875,,33195.961,159225.000,224581.562,87002.000,2.000,2.000,2.000
80,450078001203,2017,450078001203,4500780,45,2140980,2665622.000,,25395.000,221508.875,277737.969,136532.000,3.000,4.000,3.000
81,450078001324,2017,450078001324,4500780,45,1507354,1940484.500,,67484.039,145338.953,220306.797,98204.000,3.000,3.000,2.000
82,450078001325,2017,450078001325,4500780,45,1476526,1899507.125,,56633.109,151842.625,214504.938,86768.000,3.000,2.000,2.000
83,450078001444,2017,450078001444,4500780,45,1664546,2113804.250,,38891.039,216497.938,193869.000,131550.000,3.000,3.500,2.000
84,450078001567,2017,450078001567,4500780,45,1975618,2607877.250,,23136.000,295758.281,313364.031,444692.000,1.000,5.000,3.000
85,450081000078,2017,450081000078,4500810,45,1156684,1494131.375,,87213.000,59393.238,190841.000,617110.000,5.000,2.200,5.000
86,450081000079,2017,450081000079,4500810,45,1373811,1910995.625,,240755.000,80998.281,215431.000,1006898.000,14.000,3.400,4.500
87,450081000080,2017,450081000080,4500810,45,1442269,1899285.625,,157506.000,113022.242,186488.000,1036764.000,10.000,4.200,4.000
88,450081000081,2017,450081000081,4500810,45,636515,837485.188,,71123.000,16401.000,113446.000,785623.000,4.000,1.000,2.000
89,450081000084,2017,450081000084,4500810,45,2645418,3273461.750,,173979.000,85446.852,368617.000,7007797.000,11.000,3.500,6.000
90,450081001204,2017,450081001204,4500810,45,1432993,1820707.625,,73735.000,106964.961,207014.000,774242.000,4.000,3.100,4.000
91,450081001205,2017,450081001205,4500810,45,1173627,1509437.000,,61334.000,90066.281,184409.000,926109.000,4.000,2.850,4.000
92,450084000086,2017,450084000086,4500840,45,1295249,1861823.000,,204306.000,275283.000,86985.000,343320.000,11.000,5.370,1.000
93,450084000087,2017,450084000087,4500840,45,1322310,1814907.000,,132267.000,273345.000,86985.000,354861.000,7.000,4.960,1.000
94,450084000088,2017,450084000088,4500840,45,1629892,2157010.000,,108568.117,197108.000,221442.000,428145.000,5.960,4.000,3.000
95,450084000089,2017,450084000089,4500840,45,2265876,3019633.750,,69113.656,320348.000,364296.000,889000.000,3.450,6.150,4.160
96,450084001506,2017,450084001506,4500840,45,1119956,1572887.000,,119395.000,246551.000,86985.000,432498.000,6.000,5.300,1.000
97,450087000090,2017,450087000090,4500870,45,1194886,1585304.875,,65237.000,267320.219,57861.000,832392.000,3.000,7.750,2.000
98,450087000091,2017,450087000091,4500870,45,1056948,1713914.375,,50947.000,395769.281,210250.000,957585.000,2.000,1.720,4.000
99,450087000092,2017,450087000092,4500870,45,1114035,1645082.375,,45968.672,326382.062,158696.000,1196441.000,1.970,9.200,3.000
100,450087000094,2017,450087000094,4500870,45,2671935,3857185.500,,75022.000,684517.000,425710.844,3894165.000,3.000,14.500,7.800
101,450087001326,2017,450087001326,4500870,45,1612430,2362543.250,,28411.000,462018.781,259682.656,1128867.000,1.000,10.660,5.000
102,450087001492,2017,450087001492,4500870,45,1464250,1991036.500,,65292.000,259613.953,201880.000,884003.000,3.000,8.260,4.000
103,450090000096,2017,450090000096,4500900,45,1920067,2542960.000,,177039.000,254738.000,191115.000,204473.000,9.000,5.500,4.000
104,450090000097,2017,450090000097,4500900,45,1893502,2494175.750,,107422.000,249515.000,243736.000,165631.000,6.000,5.000,4.000
105,450090000099,2017,450090000099,4500900,45,1166621,1781422.375,,192685.000,194435.000,227681.000,179352.000,11.000,4.500,3.500
106,450090000101,2017,450090000101,4500900,45,1376006,1887729.125,,130439.000,158202.500,223081.000,186129.000,7.000,3.500,4.000
107,450090000102,2017,450090000102,4500900,45,-2,-2.000,,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000
108,450090000103,2017,450090000103,4500900,45,968585,1332852.125,,19783.000,166425.000,178059.000,159320.000,1.000,3.500,3.000
109,450090000106,2017,450090000106,4500900,45,1371094,1930956.625,,158884.000,181038.000,219940.000,253957.000,8.000,3.500,4.000
110,450090000107,2017,450090000107,4500900,45,1800306,2420111.500,,134104.000,250516.406,235185.000,231092.000,7.000,4.600,4.000
111,450090000108,2017,450090000108,4500900,45,4053339,5623480.000,,84691.000,608459.500,876990.000,1016217.000,4.000,13.330,14.000
112,450090000110,2017,450090000110,4500900,45,1988375,2782520.500,,75012.000,415749.531,303384.000,706054.000,3.000,7.330,5.000
113,450090000113,2017,450090000113,4500900,45,3802418,5284095.500,,113333.000,542382.000,825962.000,999239.000,6.000,11.500,14.000
114,450090000687,2017,450090000687,4500900,45,2071582,2826997.250,,169470.000,388523.000,197422.000,264436.000,9.000,7.000,4.000
115,450090000690,2017,450090000690,4500900,45,1615174,2286432.000,,178617.000,238735.594,253905.000,224114.000,9.670,4.400,4.000
116,450090001206,2017,450090001206,4500900,45,1290126,1803239.750,,107161.000,193640.000,212312.000,164117.000,6.000,4.000,4.000
117,450090001515,2017,450090001515,4500900,45,-2,-2.000,,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000
118,450090001573,2017,450090001573,4500900,45,3316193,4293813.000,,139047.000,414028.000,424545.000,387701.000,6.000,8.000,7.000
119,450090001574,2017,450090001574,4500900,45,1373610,1858830.375,,48285.000,237157.953,199777.000,250321.000,3.000,4.340,3.500
120,450090001575,2017,450090001575,4500900,45,2046629,2822540.500,,122305.000,338657.500,314949.000,290698.000,6.000,6.000,5.000
121,450090001576,2017,450090001576,4500900,45,1563842,2160274.750,,201880.000,211287.000,183265.000,235178.000,11.000,4.000,4.000
122,450090001602,2017,450090001602,4500900,45,337288,441456.500,,-2.000,50064.000,54104.500,51586.000,0.000,0.750,1.250
123,450093000119,2017,450093000119,4500930,45,1541816,2061982.750,,79898.391,257852.438,182415.375,129581.000,4.000,5.000,4.000
124,450093000120,2017,450093000120,4500930,45,780057,1142671.000,,100893.180,161457.844,100262.781,15112.000,6.000,3.000,2.000
125,450093001609,2017,450093001609,4500930,45,2080635,2636626.750,,220113.938,161581.922,174295.594,102469.000,11.400,4.000,3.000
126,450096000122,2017,450096000122,4500960,45,1374584,1989583.000,,11729.000,243431.000,148776.000,688223.000,1.000,5.000,2.000
127,450096000123,2017,450096000123,4500960,45,748601,1147897.000,,-2.000,100941.000,127814.000,278039.000,0.000,2.000,2.000
128,450096001426,2017,450096001426,4500960,45,1066329,1726306.000,,79810.000,139494.000,225648.000,815833.000,5.000,2.000,3.000
129,450102000124,2017,450102000124,4501020,45,635881,1015129.813,,49298.199,225157.906,104792.562,193983.000,4.000,6.500,2.000
130,450102000125,2017,450102000125,4501020,45,442471,630480.312,,0.000,98297.219,89711.281,42048.000,0.500,3.000,2.000
131,450102000126,2017,450102000126,4501020,45,723788,986592.000,,11784.960,126007.039,125011.992,119283.000,1.000,3.000,2.000
132,450105000128,2017,450105000128,4501050,45,1412932,1700893.000,,39325.000,167138.000,81498.000,544498.000,2.000,5.330,1.000
133,450105000129,2017,450105000129,4501050,45,821426,1017699.000,,-2.000,112225.000,84048.000,664972.000,0.000,5.000,1.000
134,450105001327,2017,450105001327,4501050,45,605954,739570.000,,-2.000,94336.000,39280.000,391105.000,0.000,4.340,1.000
135,450108000130,2017,450108000130,4501080,45,1804117,2337453.250,,127726.273,183897.266,221712.688,141422.000,23.000,12.000,2.000
136,450108000131,2017,450108000131,4501080,45,1138772,1517518.000,,67166.859,146206.125,165372.312,64527.000,12.000,6.000,2.000
137,450108000132,2017,450108000132,4501080,45,1876894,2574266.750,,130087.641,238701.641,328582.844,1078036.000,7.000,11.000,3.000
138,450108001163,2017,450108001163,4501080,45,1119396,1463564.875,,16159.920,153657.266,174351.203,41284.000,6.000,7.000,2.000
139,450111000047,2017,450111000047,4501110,45,1316895,2111268.750,,77581.922,561830.500,154960.516,183552.000,5.000,7.000,3.000
140,450111000135,2017,450111000135,4501110,45,1634594,2579779.250,,101968.617,681789.750,161426.344,264821.000,12.000,8.000,2.000
141,450111000136,2017,450111000136,4501110,45,1845584,2705160.000,,124558.992,577054.875,157961.359,279148.000,7.000,7.000,3.000
142,450111000140,2017,450111000140,4501110,45,1059455,1809536.875,,59345.520,529178.688,161557.594,185749.000,3.000,6.000,2.000
143,450111000141,2017,450111000141,4501110,45,1355482,2116983.500,,82437.156,535121.062,143943.062,193164.000,8.000,5.000,2.000
144,450111000142,2017,450111000142,4501110,45,759681,1531446.250,,54080.301,553749.875,163934.344,146230.000,3.000,5.000,2.000
145,450111000143,2017,450111000143,4501110,45,2405061,3685546.000,,175125.125,861753.062,243606.219,336814.000,11.000,11.000,4.000
146,450111000145,2017,450111000145,4501110,45,1279863,2183710.000,,168997.234,580613.625,154235.156,205272.000,6.000,10.000,2.000
147,450111000147,2017,450111000147,4501110,45,3961508,5914382.500,,109577.820,1431266.500,412029.781,746061.000,3.000,13.000,8.000
148,450111000149,2017,450111000149,4501110,45,2679726,4066333.750,,31443.359,1101857.000,253306.719,719392.000,5.000,14.000,6.000
149,450111000270,2017,450111000270,4501110,45,1644928,2546903.250,,108462.117,618792.875,174720.016,225507.000,5.000,6.000,3.000
150,450111000392,2017,450111000392,4501110,45,1421989,2521593.750,,122739.133,732691.312,244173.969,346009.000,8.000,8.000,3.000
151,450111000418,2017,450111000418,4501110,45,1848175,2863039.500,,157688.234,653457.750,203717.609,319763.000,12.000,9.000,3.000
152,450111000420,2017,450111000420,4501110,45,2123288,3337175.250,,70582.523,899075.875,244228.625,426644.000,4.000,14.000,4.000
153,450111000422,2017,450111000422,4501110,45,1126668,2071523.500,,65631.023,705477.500,173746.375,300016.000,1.000,8.000,4.000
154,450111000547,2017,450111000547,4501110,45,1625009,2839770.000,,43062.762,935128.000,236569.828,413808.000,5.000,10.000,5.000
155,450111000819,2017,450111000819,4501110,45,1897303,2812819.250,,134013.078,611797.188,169705.359,242699.000,6.000,9.000,2.000
156,450111000941,2017,450111000941,4501110,45,1177879,2245829.750,,317394.188,585897.375,164658.703,176528.000,19.000,6.000,3.000
157,450111000942,2017,450111000942,4501110,45,2532908,3592024.250,,53060.641,764467.000,241588.328,392149.000,2.000,6.000,4.000
158,450111000943,2017,450111000943,4501110,45,3493725,4568732.500,,66407.180,784757.562,223842.797,491209.000,6.000,10.000,4.000
159,450111001165,2017,450111001165,4501110,45,3606969,5331309.500,,53710.559,1325645.125,344984.406,682647.000,8.000,14.000,7.000
160,450111001350,2017,450111001350,4501110,45,4004741,5673594.500,,92916.250,1241934.750,334002.250,770046.000,4.000,17.000,7.000
161,450111001360,2017,450111001360,4501110,45,1508458,2727506.500,,78382.977,909743.438,230921.422,408224.000,3.000,10.000,5.000
162,450111001361,2017,450111001361,4501110,45,2897018,4251191.500,,69469.758,971841.312,312861.875,553969.000,3.000,8.000,7.000
163,450111001530,2017,450111001530,4501110,45,2303214,3131709.000,,176959.000,170364.000,481172.000,281776.000,7.000,4.000,7.000
164,450111001538,2017,450111001538,4501110,45,2227668,3207678.750,,154428.906,653237.875,172343.562,292614.000,6.000,6.000,3.000
165,450111001549,2017,450111001549,4501110,45,2245685,3219673.000,,144937.000,658752.125,170298.766,381420.000,9.000,6.000,3.000
166,450111001550,2017,450111001550,4501110,45,1521450,2696021.750,,44373.762,952089.750,178107.984,460885.000,4.000,8.000,6.000
167,450111001552,2017,450111001552,4501110,45,2377731,3631243.000,,74130.844,928191.500,251189.016,470348.000,2.000,11.000,4.000
168,450111001630,2017,450111001630,4501110,45,2137596,3405393.250,,106685.633,918533.562,242577.875,433728.000,5.000,9.000,5.000
169,450111001659,2017,450111001659,4501110,45,599873,866707.188,,-2.000,201213.875,65619.688,144877.000,0.000,3.000,2.000
170,450111001662,2017,450111001662,4501110,45,3109687,4465919.000,,157052.516,963269.812,235909.484,541482.000,12.000,12.000,5.000
171,450111001666,2017,450111001666,4501110,45,3260493,4833853.000,,52867.199,1207492.125,313000.406,620807.000,2.000,10.000,9.000
172,450117000003,2017,450117000003,4501170,45,1932208,2770468.500,,60138.172,475851.312,256139.281,165286.000,4.000,6.000,3.000
173,450117000035,2017,450117000035,4501170,45,2117297,4683557.000,,233185.016,1563901.375,241388.156,300558.000,14.000,3.000,3.000
174,450117000082,2017,450117000082,4501170,45,1620085,2009150.750,,97287.000,231804.000,178144.000,134508.000,5.000,5.500,2.000
175,450117000154,2017,450117000154,4501170,45,1711275,2703506.750,,194627.703,131737.922,168583.922,207488.000,10.000,7.000,2.000
176,450117000155,2017,450117000155,4501170,45,2083146,3018127.250,,209358.203,460650.219,225996.719,199536.000,9.000,13.000,3.000
177,450117000156,2017,450117000156,4501170,45,713825,1240201.375,,52795.520,331875.031,141705.094,119455.000,3.000,7.000,2.000
178,450117000157,2017,450117000157,4501170,45,1187252,1990538.000,,101320.000,459954.250,191198.000,100801.000,4.000,7.000,2.000
179,450117000158,2017,450117000158,4501170,45,2667259,3655271.000,,2835374.750,495923.531,323972.656,259981.000,16.000,18.000,4.000
180,450117000160,2017,450117000160,4501170,45,2522659,3950987.500,,117160.297,924608.688,255614.156,407088.000,7.000,13.000,4.000
181,450117000161,2017,450117000161,4501170,45,628201,1262536.250,,45109.199,422520.250,166704.953,28700.000,2.000,6.000,2.000
182,450117000162,2017,450117000162,4501170,45,1897881,2740443.000,,142726.797,475807.688,212540.625,218851.000,5.000,8.000,2.000
183,450117000165,2017,450117000165,4501170,45,1401309,2179221.500,,171847.766,526110.812,172069.078,225279.000,7.000,9.000,2.000
184,450117000166,2017,450117000166,4501170,45,2977007,4207419.000,,276647.625,612967.500,316820.875,370524.000,15.000,11.500,4.000
185,450117000167,2017,450117000167,4501170,45,1605171,2166285.500,,23555.381,424359.656,113199.242,170859.000,2.000,9.000,2.000
186,450117000169,2017,450117000169,4501170,45,2395405,3298435.500,,110424.562,531222.688,261382.797,207764.000,6.000,10.000,3.000
187,450117000171,2017,450117000171,4501170,45,2722153,3732668.750,,98853.180,645908.188,265753.469,330992.000,5.000,18.000,3.000
188,450117000172,2017,450117000172,4501170,45,939451,1547581.500,,32543.000,16830774.000,186696.000,123994.000,2.000,7.000,2.000
189,450117000173,2017,450117000173,4501170,45,2012430,5130748.000,,99638.391,237400.797,252312.953,217804.000,5.000,9.000,3.000
190,450117000174,2017,450117000174,4501170,45,4528577,6503812.500,,80124.742,724024.250,474674.844,614607.000,4.000,33.000,7.000
191,450117000176,2017,450117000176,4501170,45,1305886,2259791.250,,105246.344,614607.688,159758.734,331778.000,6.000,8.000,3.000
192,450117000177,2017,450117000177,4501170,45,5773202,8363932.500,,160849.516,1651583.375,675384.312,840265.000,9.000,26.000,7.000
193,450117000178,2017,450117000178,4501170,45,3083466,4643209.000,,103051.922,1087014.125,369677.031,481054.000,6.000,27.000,4.000
194,450117000423,2017,450117000423,4501170,45,3222736,4271339.000,,231484.000,568894.000,248225.000,197798.000,9.000,17.500,3.000
195,450117000704,2017,450117000704,4501170,45,1646885,2845267.250,,319774.469,529270.500,249238.031,156356.000,6.000,8.000,3.000
196,450117000822,2017,450117000822,4501170,45,2453047,2751048.250,,336529.906,560215.500,322879.031,268981.000,15.000,10.000,4.000
197,450117001158,2017,450117001158,4501170,45,1271496,1892129.375,,50016.949,398914.250,171701.766,122776.000,3.000,12.500,2.000
198,450117001159,2017,450117001159,4501170,45,1287844,1879758.375,,39035.039,386271.625,166607.047,115229.000,2.000,10.000,2.000
199,450117001161,2017,450117001161,4501170,45,1623423,2389414.000,,135199.984,469376.844,161414.156,213925.000,5.000,11.000,2.000
200,450117001166,2017,450117001166,4501170,45,2056914,2947506.250,,84655.617,546126.750,259809.844,226047.000,5.000,15.000,3.000
201,450117001207,2017,450117001207,4501170,45,3089676,4390384.500,,158198.062,427644.812,323176.875,414014.000,7.000,19.000,4.000
202,450117001208,2017,450117001208,4501170,45,912676,1552129.500,,79217.758,466155.406,69262.797,153062.000,4.000,8.000,2.000
203,450117001209,2017,450117001209,4501170,45,1868413,2763658.250,,235878.406,474133.844,185232.719,253540.000,10.000,15.500,2.000
204,450117001210,2017,450117001210,4501170,45,2815068,3711253.250,,69014.211,577162.812,250007.594,306504.000,4.000,15.000,3.000
205,450117001351,2017,450117001351,4501170,45,5892599,8203593.500,,183639.344,1523222.875,604132.062,591745.000,11.000,25.000,7.000
206,450117001403,2017,450117001403,4501170,45,1448078,2340836.000,,53398.051,345275.469,174344.875,160312.000,3.000,7.000,2.000
207,450117001472,2017,450117001472,4501170,45,3250927,4352652.000,,152973.062,632404.188,316347.125,367550.000,10.000,10.000,4.000
208,450117001523,2017,450117001523,4501170,45,5019615,7359113.000,,106446.461,1628672.875,604378.062,687641.000,7.000,39.000,7.000
209,450117001537,2017,450117001537,4501170,45,2605439,3415027.750,,77747.812,525217.812,206622.547,228515.000,13.000,13.000,3.000
210,450117001556,2017,450117001556,4501170,45,226383,247808.281,,19625.039,113308.078,110262.000,39415.000,1.000,2.000,1.000
211,450117001608,2017,450117001608,4501170,45,2289936,3142429.000,,60882.719,541805.750,249804.000,267302.000,3.000,16.000,3.000
212,450117001658,2017,450117001658,4501170,45,2032039,2799382.750,,142267.766,456429.531,166786.797,178994.000,8.000,6.000,2.000
213,450117001670,2017,450117001670,4501170,45,990019,1605387.875,,52379.039,392704.531,170285.047,172605.000,3.000,7.000,2.000
214,450117001671,2017,450117001671,4501170,45,1000871,1185765.875,,99721.906,342694.844,192491.953,92712.000,5.000,5.000,2.000
215,450117001681,2017,450117001681,4501170,45,983978,1874525.375,,21037.641,609774.438,259734.719,240445.000,1.000,9.000,3.000
